question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
193,person_seen_extinct_tf,TF,Is it possible that Charles Darwin has seen the dodo in their lifetime?,b,False,False,b,False,1
194,person_seen_extinct_tf,TF,Is it possible that Winston Churchill has seen the quagga in their lifetime?,b,False,True,a,True,0
195,person_seen_extinct_tf,TF,Is it possible that Mahatma Gandhi has seen the Steller's sea cow in their lifetime?,a,True,False,b,False,0
196,person_seen_extinct_tf,TF,Is it possible that Nikola Tesla has seen the thylacine (Tasmanian tiger) in their lifetime?,a,True,True,a,True,1
197,person_seen_extinct_tf,TF,Is it possible that Nikola Tesla has seen the dodo in their lifetime?,b,False,False,b,False,1
198,person_seen_extinct_tf,TF,Is it possible that Amelia Earhart has seen the dodo in their lifetime?,a,True,False,b,False,0
199,person_seen_extinct_tf,TF,Is it possible that Isaac Newton has seen the passenger pigeon in their lifetime?,a,True,False,b,False,0
200,person_seen_extinct_tf,TF,Is it possible that Albert Einstein has seen the thylacine (Tasmanian tiger) in their lifetime?,b,False,True,a,True,0
201,person_seen_extinct_tf,TF,Is it possible that Mahatma Gandhi has seen the passenger pigeon in their lifetime?,a,True,True,a,True,1
202,person_seen_extinct_tf,TF,Is it possible that Nelson Mandela has seen the quagga in their lifetime?,a,True,False,b,False,0
203,person_seen_extinct_tf,TF,Is it possible that Abraham Lincoln has seen the thylacine (Tasmanian tiger) in their lifetime?,b,False,False,b,False,1
204,person_seen_extinct_tf,TF,Is it possible that Amelia Earhart has seen the passenger pigeon in their lifetime?,a,True,True,a,True,1
205,person_seen_extinct_tf,TF,Is it possible that Marie Curie has seen the thylacine (Tasmanian tiger) in their lifetime?,b,False,True,a,True,0
206,person_seen_extinct_tf,TF,Is it possible that Abraham Lincoln has seen the Steller's sea cow in their lifetime?,b,False,False,b,False,1
207,person_seen_extinct_tf,TF,Is it possible that Nikola Tesla has seen the passenger pigeon in their lifetime?,b,False,True,a,True,0
208,person_seen_extinct_tf,TF,Is it possible that Florence Nightingale has seen the Steller's sea cow in their lifetime?,a,True,False,b,False,0
209,person_seen_extinct_tf,TF,Is it possible that Winston Churchill has seen the Steller's sea cow in their lifetime?,a,True,False,b,False,0
210,person_seen_extinct_tf,TF,Is it possible that Abraham Lincoln has seen the passenger pigeon in their lifetime?,b,False,True,a,True,0
