question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
179,leader_declaration,TF,Did Mikhail Gorbachev declare a unification proposal in the presence of Franklin D. Roosevelt?,a,True,False,b,False,0
180,leader_declaration,TF,Did Winston Churchill declare a unification proposal in the presence of George H. W. Bush?,a,True,False,b,False,0
181,leader_declaration,TF,Did Franklin D. Roosevelt declare a ceasefire agreement in the presence of Harry S. Truman?,b,False,False,b,False,1
182,leader_declaration,TF,Did Menachem Begin declare a peace treaty in the presence of Ronald Reagan?,b,False,False,b,False,1
183,leader_declaration,TF,Did Ronald Reagan declare a national emergency in the presence of Jawaharlal Nehru?,b,False,False,b,False,1
184,leader_declaration,TF,Did George H. W. Bush declare a unification proposal in the presence of Charles de Gaulle?,a,True,False,b,False,0
185,leader_declaration,TF,Did Mikhail Gorbachev declare a historic alliance in the presence of Harry S. Truman?,a,True,False,b,False,0
186,leader_declaration,TF,Did Menachem Begin declare a declaration of war in the presence of Nelson Mandela?,a,True,False,b,False,0
187,leader_declaration,TF,Did Winston Churchill declare a historic alliance in the presence of Jawaharlal Nehru?,b,False,False,b,False,1
188,leader_declaration,TF,Did Franklin D. Roosevelt declare a ceasefire agreement in the presence of Jawaharlal Nehru?,a,True,False,b,False,0
189,leader_declaration,TF,Did Ronald Reagan declare a ceasefire agreement in the presence of Nelson Mandela?,b,False,False,b,False,1
190,leader_declaration,TF,Did George H. W. Bush declare a nuclear disarmament pledge in the presence of Mikhail Gorbachev?,a,True,False,b,False,0
191,leader_declaration,TF,Did Jawaharlal Nehru declare a historic alliance in the presence of George H. W. Bush?,a,True,False,b,False,0
192,leader_declaration,TF,Did Nelson Mandela declare a nuclear disarmament pledge in the presence of Charles de Gaulle?,b,False,False,b,False,1
193,leader_declaration,TF,Did George H. W. Bush declare a ceasefire agreement in the presence of Charles de Gaulle?,a,True,False,b,False,0
194,leader_declaration,TF,Did Menachem Begin declare a declaration of war in the presence of Vladimir Putin?,b,False,False,b,False,1
195,leader_declaration,TF,Did Nelson Mandela declare a national emergency in the presence of Franklin D. Roosevelt?,a,True,False,b,False,0
196,leader_declaration,TF,Did Vladimir Putin declare a ceasefire agreement in the presence of Jawaharlal Nehru?,a,True,False,b,False,0
197,leader_declaration,TF,Did Nelson Mandela declare a historic alliance in the presence of Franklin D. Roosevelt?,a,True,False,b,False,0
198,leader_declaration,TF,Did Angela Merkel declare a strategic partnership accord in the presence of Barack Obama?,a,True,True,a,True,1
199,leader_declaration,TF,Did Narendra Modi declare a declaration of war in the presence of Mikhail Gorbachev?,a,True,False,b,False,0
200,leader_declaration,TF,Did Franklin D. Roosevelt declare a strategic partnership accord in the presence of Konrad Adenauer?,b,False,False,b,False,1
201,leader_declaration,TF,Did Vladimir Putin declare a unification proposal in the presence of Angela Merkel?,a,True,False,b,False,0
202,leader_declaration,TF,Did Winston Churchill declare a ceasefire agreement in the presence of Narendra Modi?,b,False,False,b,False,1
203,leader_declaration,TF,Did Harry S. Truman declare a unification proposal in the presence of Mikhail Gorbachev?,b,False,False,b,False,1
204,leader_declaration,TF,Did Franklin D. Roosevelt declare a declaration of war in the presence of Konrad Adenauer?,a,True,False,b,False,0
205,leader_declaration,TF,Did Barack Obama declare a historic alliance in the presence of Winston Churchill?,a,True,False,b,False,0
206,leader_declaration,TF,Did George H. W. Bush declare a strategic partnership accord in the presence of Vladimir Putin?,b,False,False,b,False,1
207,leader_declaration,TF,Did Franklin D. Roosevelt declare a historic alliance in the presence of Menachem Begin?,b,False,False,b,False,1
208,leader_declaration,TF,Did Angela Merkel declare a peace treaty in the presence of Harry S. Truman?,b,False,False,b,False,1
209,leader_declaration,TF,Did Vladimir Putin declare a ceasefire agreement in the presence of Nelson Mandela?,a,True,False,b,False,0
210,leader_declaration,TF,Did George H. W. Bush declare a peace treaty in the presence of Ronald Reagan?,a,True,False,b,False,0
