question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
208,unknown,TF,The Nairobi's DusitD2 Complex Attack occurred before the Sudanese Revolution.,b,False,True,a,True,0
209,unknown,TF,The First Indochina War Begins occurred before the Manhattan Project and Atomic Bombing of Hiroshima and Nagasaki.,b,False,False,b,False,1
210,unknown,TF,The Sidoarjo Mud Flow occurred after the Women's Protection Bill.,b,False,True,a,True,0
211,unknown,TF,The Establishment of the People's Republic of China occurred after the Establishment of the National Assembly.,b,False,True,a,True,0
212,unknown,TF,The Tham Luang Cave Rescue occurred after the Pakatan Harapan Electoral Victory.,b,False,True,a,True,0
213,unknown,TF,The Zhanaozen Massacre occurred before the Australia's First Female Prime Minister.,b,False,True,a,True,0
214,unknown,TF,The Grenfell Tower Fire occurred after the THAAD Deployment Controversy.,b,False,True,a,True,0
215,unknown,TF,The Citizenship Amendment Act (CAA) Implementation occurred before the THAAD Deployment Controversy.,b,False,False,b,False,1
216,unknown,TF,The Union of Tanganyika and Zanzibar occurred before the The Prague Spring and its Suppression.,a,True,True,a,True,1
217,unknown,TF,The Partition Plan Announced occurred after the San Francisco Peace Treaty Signed.,b,False,False,b,False,1
218,unknown,TF,The Algerian War of Independence occurred before the Sinhala Only Act.,a,True,False,b,False,0
219,unknown,TF,The Theresa May becomes Prime Minister occurred after the Ram Mandir Bhoomi Pujan.,b,False,False,b,False,1
220,unknown,TF,The South China Sea Arbitration Ruling occurred after the US Withdrawal from the JCPOA.,b,False,False,b,False,1
221,unknown,TF,The Belt and Road Initiative Announced occurred before the #MeToo Movement.,a,True,True,a,True,1
222,unknown,TF,The Discovery of Oil occurred before the Treaty of Taif.,b,False,True,a,True,0
223,unknown,TF,The Vietnam Hosts APEC Summit occurred after the Coup d'état Leads to Mugabe's Resignation.,b,False,False,b,False,1
224,unknown,TF,The Pulwama Terrorist Attack occurred after the Article 370 Revocation for Jammu & Kashmir.,b,False,False,b,False,1
225,unknown,TF,The National Database and Registration Authority (NADRA) Establishment occurred before the New Zealand's First Female Prime Minister.,b,False,True,a,True,0
226,unknown,TF,The Zhanaozen Massacre occurred after the Fukushima Daiichi Nuclear Disaster.,b,False,True,a,True,0
227,unknown,TF,The Imran Khan Elected as Prime Minister occurred after the Intervention in the Syrian Civil War.,a,True,True,a,True,1
228,unknown,TF,The Spanish Civil War occurred before the State Housing Introduced.,a,True,True,a,True,1
229,unknown,TF,The Women's Rights March occurred before the Emperor Akihito's Abdication.,a,True,True,a,True,1
230,unknown,TF,The Russia's Annexation of Crimea occurred before the Emperor Akihito's Abdication.,a,True,True,a,True,1
231,unknown,TF,The Enactment of the Patriot Act occurred after the Putin's First Presidential Term.,a,True,True,a,True,1
232,unknown,TF,The Asiatic Lion Census Showing Population Increase occurred before the Death of Islam Karimov.,b,False,True,a,True,0
233,unknown,TF,The Repeal of Carbon Tax occurred before the Indian Mars Orbiter Mission Success.,b,False,True,a,True,0
234,unknown,TF,The Repeal of Carbon Tax occurred after the Saudi Intervention in Yemen.,b,False,False,b,False,1
235,unknown,TF,The Independence from British Rule occurred after the Malayan Emergency.,b,False,True,a,True,0
236,unknown,TF,The 1MDB Scandal occurred after the Hirak Protest Movement.,b,False,False,b,False,1
237,unknown,TF,The Jio Telecom Launch occurred after the Xi Jinping Assumes Presidency.,a,True,True,a,True,1
238,unknown,TF,The Grenfell Tower Fire occurred before the Protests Against Corruption and Unemployment.,a,True,True,a,True,1
239,unknown,TF,The Presidential Election Victory of Ibrahim Solih occurred after the Malala Yousafzai's Nobel Peace Prize.,a,True,True,a,True,1
240,unknown,TF,The Islamabad Declaration occurred before the August Revolution.,a,True,False,b,False,0
241,unknown,TF,The Introduction of UPI (Unified Payment Interface) occurred after the Intervention in the Syrian Civil War.,a,True,True,a,True,1
242,unknown,TF,The Article 370 Revocation for Jammu & Kashmir occurred before the January 6 Capitol Attack.,a,True,True,a,True,1
243,unknown,TF,The First General Elections occurred after the Marshall Plan Implementation.,a,True,True,a,True,1
244,unknown,TF,The Establishment of the Uzbek Soviet Socialist Republic occurred after the Washington Naval Conference.,a,True,True,a,True,1
245,unknown,TF,The Bharatiya Janata Party (BJP) occurred before the Islamabad Declaration.,b,False,True,a,True,0
246,unknown,TF,The Second Nuclear Test occurred before the End of the Civil War.,b,False,False,b,False,1
247,unknown,TF,The Baghdad Pact occurred after the Sultanate Abolished and Restored.,a,True,False,b,False,0
248,unknown,TF,The Black Lives Matter Movement occurred before the Saudi Intervention in Yemen.,a,True,True,a,True,1
249,unknown,TF,The Tết Offensive occurred after the Land Reform Law Enacted.,b,False,True,a,True,0
250,unknown,TF,The ANZAC troops land at Gallipoli occurred before the Women's Suffrage (19th Amendment).,a,True,True,a,True,1
251,unknown,MCQ,"Given the Social Security Act, which of the following events occurred closest in time after it?",a,Discovery of Oil,B,b,Battle of Britain,0
252,unknown,MCQ,"Consider the following events: Barcelona Olympics, China Airlines Flight 611, Handover of Hong Kong, Mani Pulite (Clean Hands) Investigation Begins. Which option lists them in the correct chronological order, from earliest to latest?",a,Mani Pulite (Clean Hands) Investigation Begins → Barcelona Olympics → Handover of Hong Kong → China Airlines Flight 611,A,a,Mani Pulite (Clean Hands) Investigation Begins → Barcelona Olympics → Handover of Hong Kong → China Airlines Flight 611,1
253,unknown,MCQ,"Consider the following events: August Revolution, Japanese Occupation of Vietnam, Nazi Germany Invades the Soviet Union. Which of the following statements about their chronological order is correct?",b,The Nazi Germany Invades the Soviet Union occurred after the Japanese Occupation of Vietnam and before the August Revolution.,B,b,The Nazi Germany Invades the Soviet Union occurred after the Japanese Occupation of Vietnam and before the August Revolution.,1
254,unknown,MCQ,"Given the Victory in the Great Patriotic War, which of the following events occurred before it?",b,Darwin Bombing by Japanese Forces,B,b,Darwin Bombing by Japanese Forces,1
255,unknown,MCQ,"Consider the following events: Abolition of Instant Triple Talaq, Hirak Protest Movement, Panama Papers Case & Disqualification of PM Nawaz Sharif. Which of the following statements about their chronological order is correct?",c,The Panama Papers Case & Disqualification of PM Nawaz Sharif occurred before both the Hirak Protest Movement and the Abolition of Instant Triple Talaq.,C,c,The Panama Papers Case & Disqualification of PM Nawaz Sharif occurred before both the Hirak Protest Movement and the Abolition of Instant Triple Talaq.,1
256,unknown,MCQ,"Consider the following events: Japanese Occupation, Social Security Act, Winter War, Women Gain the Right to Vote. Which option lists them in the correct chronological order, from earliest to latest?",a,Social Security Act → Winter War → Japanese Occupation → Women Gain the Right to Vote,D,d,Women Gain the Right to Vote → Social Security Act → Japanese Occupation → Winter War,0
257,unknown,MCQ,"Consider the following events: Boshin War, Meiji Restoration, Second Schleswig War, Transcontinental Railroad Completed. Which option lists them in the correct chronological order, from earliest to latest?",b,Second Schleswig War → Meiji Restoration → Boshin War → Transcontinental Railroad Completed,B,b,Second Schleswig War → Meiji Restoration → Boshin War → Transcontinental Railroad Completed,1
258,unknown,MCQ,"Consider the following events: Act of Supremacy, Establishment of the Church of England, Jesuit Missionaries Arrive in Ming Dynasty. Which of the following statements about their chronological order is correct?",c,The Jesuit Missionaries Arrive in Ming Dynasty occurred before both the Act of Supremacy and the Establishment of the Church of England.,D,d,The Jesuit Missionaries Arrive in Ming Dynasty occurred after both the Act of Supremacy and the Establishment of the Church of England.,0
259,unknown,MCQ,"Given the Establishment of British Raj, which of the following events occurred closest in time after it?",c,Publication of Darwin's 'On the Origin of Species',C,c,Publication of Darwin's 'On the Origin of Species',1
260,unknown,MCQ,"Consider the following events: Act of Union with Ireland, Battle of Trafalgar, Establishment of the Colony of Van Diemen's Land, Gia Long Becomes Emperor. Which option lists them in the correct chronological order, from earliest to latest?",a,Act of Union with Ireland → Gia Long Becomes Emperor → Establishment of the Colony of Van Diemen's Land → Battle of Trafalgar,B,b,Act of Union with Ireland → Battle of Trafalgar → Gia Long Becomes Emperor → Establishment of the Colony of Van Diemen's Land,0
261,unknown,MCQ,"Consider the following events: Destruction of the First Saudi State, End of Napoleonic Wars, Founding of Modern Singapore, Missouri Compromise. Which option lists them in the correct chronological order, from earliest to latest?",b,End of Napoleonic Wars → Destruction of the First Saudi State → Founding of Modern Singapore → Missouri Compromise,C,c,End of Napoleonic Wars → Destruction of the First Saudi State → Missouri Compromise → Founding of Modern Singapore,0
262,unknown,MCQ,"Consider the following events: Japanese Invasions of Korea (Imjin War), Sinking of the Spanish Armada, Spanish Armada, The Armada Portrait of Elizabeth I. Which option lists them in the correct chronological order, from earliest to latest?",a,Spanish Armada → The Armada Portrait of Elizabeth I → Sinking of the Spanish Armada → Japanese Invasions of Korea (Imjin War),B,b,Sinking of the Spanish Armada → Japanese Invasions of Korea (Imjin War) → Spanish Armada → The Armada Portrait of Elizabeth I,0
263,unknown,MCQ,"Consider the following events: King Abdullah's Ascension, Putin's First Presidential Term, Scottish Devolution Referendum. Which of the following statements about their chronological order is correct?",b,The Putin's First Presidential Term occurred after the Scottish Devolution Referendum and before the King Abdullah's Ascension.,B,b,The Putin's First Presidential Term occurred after the Scottish Devolution Referendum and before the King Abdullah's Ascension.,1
264,unknown,MCQ,"Given the Heisei Era Begins, which of the following events occurred after it?",b,Mabo Decision by the High Court,B,b,Mabo Decision by the High Court,1
265,unknown,MCQ,"Given the French Colonization Begins, which of the following events occurred after it?",d,Emancipation Proclamation,B,b,Dred Scott Decision,0
266,unknown,MCQ,"Consider the following events: Black Lives Matter Movement, Fukushima Daiichi Nuclear Disaster, Saudi Intervention in Yemen, Supreme Court Upholds Obamacare. Which option lists them in the correct chronological order, from earliest to latest?",c,Fukushima Daiichi Nuclear Disaster → Supreme Court Upholds Obamacare → Black Lives Matter Movement → Saudi Intervention in Yemen,C,c,Fukushima Daiichi Nuclear Disaster → Supreme Court Upholds Obamacare → Black Lives Matter Movement → Saudi Intervention in Yemen,1
267,unknown,MCQ,"Given the Fall of Gaddafi, which of the following events occurred closest in time after it?",a,Supreme Court Upholds Obamacare,A,a,Supreme Court Upholds Obamacare,1
268,unknown,MCQ,"Consider the following events: Establishment of the Central Bank of Sri Lanka, Formation of Federation of Malaya, Lahore Resolution (Pakistan Resolution), United Nations Charter Ratification. Which option lists them in the correct chronological order, from earliest to latest?",a,Lahore Resolution (Pakistan Resolution) → United Nations Charter Ratification → Formation of Federation of Malaya → Establishment of the Central Bank of Sri Lanka,A,a,Lahore Resolution (Pakistan Resolution) → United Nations Charter Ratification → Formation of Federation of Malaya → Establishment of the Central Bank of Sri Lanka,1
269,unknown,MCQ,"Given the Introduction of the Euro, which of the following events occurred closest in time after it?",c,Putin's First Presidential Term,B,b,Beslan School Siege,0
270,unknown,MCQ,"Given the United Nations Charter Ratification, which of the following events occurred after it?",d,Establishment of the Democratic People's Republic of Korea,A,a,Korean Liberation,0
271,unknown,MCQ,"Given the Mozambique Civil War Ends, which of the following events occurred after it?",d,SilkAir Flight 185,B,b,Introduction of the Basic Law of Governance,0
272,unknown,MCQ,"Consider the following events: Gulf of Tonkin Incident, Independence from Britain, Separation and Independence. Which of the following statements about their chronological order is correct?",d,The Independence from Britain occurred after both the Separation and Independence and the Gulf of Tonkin Incident.,C,c,The Independence from Britain occurred before both the Separation and Independence and the Gulf of Tonkin Incident.,0
273,unknown,MCQ,"Given the Gwadar Port Development, which of the following events occurred closest in time after it?",b,Formation of the Māori Party,A,a,Tsunami Disaster,0
274,unknown,MCQ,"Given the Hanoi Poison Plot, which of the following events occurred before it?",b,Constitutional Revolution,A,a,Italian Invasion of Libya,0
275,unknown,MCQ,"Given the Good Friday Agreement, which of the following events occurred closest in time after it?",a,Kandahar Hijacking (IC 814),A,a,Kandahar Hijacking (IC 814),1
276,unknown,MCQ,"Consider the following events: Discovery of Altamira Cave Paintings, Mahdist War, Refrigerated Shipping Invented. Which of the following statements about their chronological order is correct?",b,The Mahdist War occurred after the Discovery of Altamira Cave Paintings and before the Refrigerated Shipping Invented.,A,a,The Mahdist War occurred before the Discovery of Altamira Cave Paintings and after the Refrigerated Shipping Invented.,0
277,unknown,MCQ,"Given the Bhopal Gas Tragedy, which of the following events occurred after it?",c,Hotel New World Collapse,A,a,Sigiriya Designated as a UNESCO World Heritage Site,0
278,unknown,MCQ,"Consider the following events: Black Lives Matter Movement, Brexit Referendum, Launch of James Webb Space Telescope, Tham Luang Cave Rescue. Which option lists them in the correct chronological order, from earliest to latest?",d,Black Lives Matter Movement → Brexit Referendum → Tham Luang Cave Rescue → Launch of James Webb Space Telescope,D,d,Black Lives Matter Movement → Brexit Referendum → Tham Luang Cave Rescue → Launch of James Webb Space Telescope,1
279,unknown,MCQ,"Given the Malayan Emergency, which of the following events occurred closest in time after it?",c,Joining of Newfoundland,B,b,Queen Elizabeth II's Coronation,0
280,unknown,MCQ,"Given the Taisho Democracy, which of the following events occurred after it?",b,Alash Autonomy Declaration,B,b,Alash Autonomy Declaration,1
281,unknown,MCQ,"Given the Establishment of the Provisional Government, which of the following events occurred before it?",b,Spanish Flu Pandemic,B,b,Spanish Flu Pandemic,1
282,unknown,MCQ,"Given the Stalin's Great Purge, which of the following events occurred before it?",b,Treaty of Taif,B,b,Treaty of Taif,1
283,unknown,MCQ,"Consider the following events: Arrival of Vasco da Gama, Beginning of the French Renaissance, Leonardo da Vinci Completes the Mona Lisa, Silk Road Decline. Which option lists them in the correct chronological order, from earliest to latest?",a,Beginning of the French Renaissance → Arrival of Vasco da Gama → Silk Road Decline → Leonardo da Vinci Completes the Mona Lisa,B,b,Arrival of Vasco da Gama → Beginning of the French Renaissance → Leonardo da Vinci Completes the Mona Lisa → Silk Road Decline,0
284,unknown,MCQ,"Consider the following events: Faisal I Becomes King of Iraq, October Revolution, Washington Naval Conference. Which of the following statements about their chronological order is correct?",d,The Washington Naval Conference occurred after both the October Revolution and the Faisal I Becomes King of Iraq.,B,b,The Washington Naval Conference occurred after the October Revolution and before the Faisal I Becomes King of Iraq.,0
285,unknown,MCQ,"Given the Japanese Occupation of Malaya, which of the following events occurred closest in time after it?",b,Moscow Conference of Foreign Ministers,B,b,Moscow Conference of Foreign Ministers,1
286,unknown,MCQ,"Consider the following events: ANZUS Treaty Suspension, Elected Presidency Introduced, Oka Crisis. Which of the following statements about their chronological order is correct?",c,The ANZUS Treaty Suspension occurred before both the Oka Crisis and the Elected Presidency Introduced.,C,c,The ANZUS Treaty Suspension occurred before both the Oka Crisis and the Elected Presidency Introduced.,1
287,unknown,MCQ,"Given the Charlottesville Rally and Violence, which of the following events occurred closest in time after it?",b,Political Crisis and State of Emergency,A,a,Skripal Poisoning Incident,0
288,unknown,MCQ,"Given the Australia's First Female Prime Minister, which of the following events occurred after it?",a,Saudi Intervention in Yemen,A,a,Saudi Intervention in Yemen,1
289,unknown,MCQ,"Given the Saudi Intervention in Yemen, which of the following events occurred before it?",c,Seleka Rebellion Begins,A,a,Political Crisis and State of Emergency,0
290,unknown,MCQ,"Given the Tết Offensive, which of the following events occurred before it?",d,National Service Introduced,C,c,East Pakistan demands autonomy,0
291,unknown,MCQ,"Given the Independence from France, which of the following events occurred closest in time after it?",d,Indus Water Treaty,A,a,May 16 Coup,0
292,unknown,MCQ,"Consider the following events: Supreme Court Overturns Roe v. Wade, Vietnam Hosts APEC Summit, Women Allowed to Drive. Which of the following statements about their chronological order is correct?",d,The Supreme Court Overturns Roe v. Wade occurred after both the Vietnam Hosts APEC Summit and the Women Allowed to Drive.,D,d,The Supreme Court Overturns Roe v. Wade occurred after both the Vietnam Hosts APEC Summit and the Women Allowed to Drive.,1
293,unknown,MCQ,"Given the April Revolution, which of the following events occurred after it?",c,Independence from Belgium,A,a,First Constitution of Pakistan,0
294,unknown,MCQ,"Consider the following events: Establishment of Sri Lanka Broadcasting Corporation, Land Reform Law Enacted, Osaka Expo '70. Which of the following statements about their chronological order is correct?",c,The Establishment of Sri Lanka Broadcasting Corporation occurred before both the Osaka Expo '70 and the Land Reform Law Enacted.,C,c,The Establishment of Sri Lanka Broadcasting Corporation occurred before both the Osaka Expo '70 and the Land Reform Law Enacted.,1
295,unknown,MCQ,"Given the Creation of Iraq by the League of Nations, which of the following events occurred before it?",c,Establishment of the Provisional Government,A,a,Discovery of Insulin,0
296,unknown,MCQ,"Consider the following events: Establishment of the Central Bank of Sri Lanka, Signing of the Treaty of Rome, Vietnam War. Which of the following statements about their chronological order is correct?",b,The Vietnam War occurred after the Establishment of the Central Bank of Sri Lanka and before the Signing of the Treaty of Rome.,D,d,The Vietnam War occurred after both the Establishment of the Central Bank of Sri Lanka and the Signing of the Treaty of Rome.,0
297,unknown,MCQ,"Given the HEC Digital Library Initiative, which of the following events occurred before it?",a,Establishment of Nunavut,A,a,Establishment of Nunavut,1
298,unknown,MCQ,"Given the First War of Indian Independence, which of the following events occurred after it?",c,Unification of Italy Proclaimed,C,c,Unification of Italy Proclaimed,1
299,unknown,MCQ,"Given the Independence from the United Kingdom, which of the following events occurred closest in time after it?",b,Great Leap Forward,D,d,Independence and Unification,0
300,unknown,MCQ,"Given the Sidoarjo Mud Flow, which of the following events occurred after it?",c,Tunisian Revolution,C,c,Tunisian Revolution,1
301,unknown,MCQ,"Given the First General Elections, which of the following events occurred after it?",c,Establishment of the Juche Ideology,B,b,ANZUS Treaty Signing,0
302,unknown,MCQ,"Consider the following events: Gwangju Uprising, Islamabad Declaration, Japan Airlines Flight 123, Siachen Glacier Conflict. Which option lists them in the correct chronological order, from earliest to latest?",d,Islamabad Declaration → Gwangju Uprising → Siachen Glacier Conflict → Japan Airlines Flight 123,B,b,Gwangju Uprising → Japan Airlines Flight 123 → Siachen Glacier Conflict → Islamabad Declaration,0
303,unknown,MCQ,"Given the Second Schleswig War, which of the following events occurred after it?",a,Red River Resistance,D,d,Unification of Italy Proclaimed,0
304,unknown,MCQ,"Given the Reconquista Completion, which of the following events occurred after it?",a,Beginning of the French Renaissance,B,b,Funding of Christopher Columbus' Voyage,0
305,unknown,MCQ,"Given the Apology to the Stolen Generations, which of the following events occurred after it?",a,1000th Anniversary of Hanoi,B,b,Saudi Arabia Joins the WTO,0
306,unknown,MCQ,"Given the Australia's Involvement in the Vietnam War, which of the following events occurred closest in time after it?",d,March on Washington for Jobs and Freedom,A,a,Separation and Independence,0
307,unknown,MCQ,"Given the Founding of Modern Singapore, which of the following events occurred closest in time after it?",a,Missouri Compromise,A,a,Missouri Compromise,1
308,unknown,MCQ,"Given the Independence from Britain, which of the following events occurred closest in time after it?",c,Independence from Britain,B,b,Moon Landing (Apollo 11),0
309,unknown,MCQ,"Consider the following events: Arrival of Vasco da Gama, Beginning of the French Renaissance, Silk Road Decline. Which of the following statements about their chronological order is correct?",b,The Arrival of Vasco da Gama occurred after the Beginning of the French Renaissance and before the Silk Road Decline.,A,a,The Arrival of Vasco da Gama occurred before the Beginning of the French Renaissance and after the Silk Road Decline.,0
310,unknown,MCQ,"Given the Alash Autonomy Declaration, which of the following events occurred before it?",c,Amalgamation of Northern and Southern Protectorates,D,d,Jallianwala Bagh Massacre,0
311,unknown,MCQ,"Consider the following events: ANZUS Treaty Suspension, Abolition of Slavery Enforced, Execution of Barlow and Chambers, Gwangju Uprising. Which option lists them in the correct chronological order, from earliest to latest?",b,Gwangju Uprising → Abolition of Slavery Enforced → ANZUS Treaty Suspension → Execution of Barlow and Chambers,A,a,Abolition of Slavery Enforced → Execution of Barlow and Chambers → Gwangju Uprising → ANZUS Treaty Suspension,0
312,unknown,MCQ,"Given the Washington Naval Conference, which of the following events occurred before it?",a,Alash Autonomy Declaration,D,d,Russian Civil War,0
313,unknown,MCQ,"Consider the following events: Fall of Blaise Compaoré, Jio Telecom Launch, Xi Jinping Assumes Presidency. Which of the following statements about their chronological order is correct?",c,The Xi Jinping Assumes Presidency occurred before both the Fall of Blaise Compaoré and the Jio Telecom Launch.,C,c,The Xi Jinping Assumes Presidency occurred before both the Fall of Blaise Compaoré and the Jio Telecom Launch.,1
314,unknown,MCQ,"Given the Securities and Exchange Board of India (SEBI), which of the following events occurred after it?",b,Nelson Mandela's Release from Prison,B,b,Nelson Mandela's Release from Prison,1
315,unknown,MCQ,"Consider the following events: Execution of Barlow and Chambers, Fall of the Berlin Wall, Mabo v Queensland Decision, Securities and Exchange Board of India (SEBI). Which option lists them in the correct chronological order, from earliest to latest?",b,Execution of Barlow and Chambers → Securities and Exchange Board of India (SEBI) → Fall of the Berlin Wall → Mabo v Queensland Decision,B,b,Execution of Barlow and Chambers → Securities and Exchange Board of India (SEBI) → Fall of the Berlin Wall → Mabo v Queensland Decision,1
316,unknown,MCQ,"Consider the following events: Myall Creek Massacre, Signing of the Treaty of Waitangi, The Founding of Melbourne. Which of the following statements about their chronological order is correct?",c,The The Founding of Melbourne occurred before both the Myall Creek Massacre and the Signing of the Treaty of Waitangi.,A,a,The The Founding of Melbourne occurred before the Myall Creek Massacre and after the Signing of the Treaty of Waitangi.,0
317,unknown,MCQ,"Given the Constitutional Crisis in Russia, which of the following events occurred closest in time after it?",d,Vietnam Joins ASEAN,B,b,Return of Hong Kong,0
318,unknown,MCQ,"Given the Return of Hong Kong, which of the following events occurred after it?",d,Introduction of Television,B,b,Scottish Devolution Referendum,0
319,unknown,MCQ,"Given the Historic US Presidential Visit to Vietnam, which of the following events occurred closest in time after it?",b,THAAD Deployment Controversy,A,a,Tham Luang Cave Rescue,0
320,unknown,MCQ,"Consider the following events: Assassination of Benazir Bhutto, Black Saturday Bushfires, Supreme Court Upholds Obamacare. Which of the following statements about their chronological order is correct?",c,The Assassination of Benazir Bhutto occurred before both the Black Saturday Bushfires and the Supreme Court Upholds Obamacare.,C,c,The Assassination of Benazir Bhutto occurred before both the Black Saturday Bushfires and the Supreme Court Upholds Obamacare.,1
321,unknown,MCQ,"Given the France Bans Smoking in Public Places, which of the following events occurred before it?",a,Hurricane Katrina,A,a,Hurricane Katrina,1
322,unknown,MCQ,"Consider the following events: Assassination of Empress Myeongseong, Dreyfus Affair, Formal British Protectorate Status, The Shearers' Strike. Which option lists them in the correct chronological order, from earliest to latest?",a,Formal British Protectorate Status → The Shearers' Strike → Dreyfus Affair → Assassination of Empress Myeongseong,A,a,Formal British Protectorate Status → The Shearers' Strike → Dreyfus Affair → Assassination of Empress Myeongseong,1
323,unknown,MCQ,"Consider the following events: 14 July Revolution, Establishment of the Fifth Republic, Establishment of the National Liberation Front. Which of the following statements about their chronological order is correct?",d,The Establishment of the National Liberation Front occurred after both the 14 July Revolution and the Establishment of the Fifth Republic.,C,c,The Establishment of the National Liberation Front occurred before both the 14 July Revolution and the Establishment of the Fifth Republic.,0
324,unknown,MCQ,"Given the Zhanaozen Massacre, which of the following events occurred closest in time after it?",b,Hurricane Sandy,B,b,Hurricane Sandy,1
325,unknown,MCQ,"Given the Launch of James Webb Space Telescope, which of the following events occurred before it?",c,Presidential Election Victory of Ibrahim Solih,B,b,First Mars Helicopter Flight,0
326,unknown,MCQ,"Consider the following events: Independence from the Soviet Union, Mani Pulite (Clean Hands) Investigation Begins, Oklahoma City Bombing. Which of the following statements about their chronological order is correct?",d,The Oklahoma City Bombing occurred after both the Mani Pulite (Clean Hands) Investigation Begins and the Independence from the Soviet Union.,D,d,The Oklahoma City Bombing occurred after both the Mani Pulite (Clean Hands) Investigation Begins and the Independence from the Soviet Union.,1
327,unknown,MCQ,"Given the Introduction of the Basic Law of Governance, which of the following events occurred before it?",a,Tiananmen Square Protests,A,a,Tiananmen Square Protests,1
328,unknown,MCQ,"Consider the following events: Founding of Jamestown, Tokugawa Shogunate Established, Union of the Crowns. Which of the following statements about their chronological order is correct?",d,The Founding of Jamestown occurred after both the Tokugawa Shogunate Established and the Union of the Crowns.,A,a,The Founding of Jamestown occurred before the Tokugawa Shogunate Established and after the Union of the Crowns.,0
329,unknown,MCQ,"Consider the following events: Emperor Akihito's Abdication, Political Crisis and State of Emergency, Scottish Independence Referendum, Skripal Poisoning Incident. Which option lists them in the correct chronological order, from earliest to latest?",d,Scottish Independence Referendum → Skripal Poisoning Incident → Political Crisis and State of Emergency → Emperor Akihito's Abdication,C,c,Scottish Independence Referendum → Emperor Akihito's Abdication → Skripal Poisoning Incident → Political Crisis and State of Emergency,0
330,unknown,MCQ,"Consider the following events: Financial Crisis Impact, France Bans Smoking in Public Places, Mumbai Terror Attacks, Vietnam Joins the World Trade Organization. Which option lists them in the correct chronological order, from earliest to latest?",a,Vietnam Joins the World Trade Organization → France Bans Smoking in Public Places → Financial Crisis Impact → Mumbai Terror Attacks,A,a,Vietnam Joins the World Trade Organization → France Bans Smoking in Public Places → Financial Crisis Impact → Mumbai Terror Attacks,1
331,unknown,MCQ,"Given the Jio Telecom Launch, which of the following events occurred closest in time after it?",c,Khashoggi Assassination,A,a,Decriminalisation of Section 377,0
332,unknown,MCQ,"Given the Financial Crisis Impact, which of the following events occurred after it?",b,Right to Education Act,B,b,Right to Education Act,1
333,unknown,MCQ,"Consider the following events: Invention of Printing Technology, Islamic Conquest of Persia, Taika Reforms, The Grand Canal Construction. Which option lists them in the correct chronological order, from earliest to latest?",a,Taika Reforms → Invention of Printing Technology → The Grand Canal Construction → Islamic Conquest of Persia,C,c,The Grand Canal Construction → Islamic Conquest of Persia → Taika Reforms → Invention of Printing Technology,0
334,unknown,MCQ,"Consider the following events: Discovery of the Americas, Funding of Christopher Columbus' Voyage, Ivan III Tripled the Territory of Russia, Reconquista Completion. Which option lists them in the correct chronological order, from earliest to latest?",a,Ivan III Tripled the Territory of Russia → Discovery of the Americas → Funding of Christopher Columbus' Voyage → Reconquista Completion,C,c,Ivan III Tripled the Territory of Russia → Reconquista Completion → Discovery of the Americas → Funding of Christopher Columbus' Voyage,0
335,unknown,MCQ,"Given the Catalan Independence Referendum, which of the following events occurred before it?",b,1MDB Scandal,B,b,1MDB Scandal,1
336,unknown,MCQ,"Given the Decolonization Begins, which of the following events occurred closest in time after it?",a,Establishment of the Republic of Korea,A,a,Establishment of the Republic of Korea,1
337,unknown,MCQ,"Given the Aboriginal Land Rights Act, which of the following events occurred closest in time after it?",d,Independence from France,C,c,Speak Mandarin Campaign Launched,0
338,unknown,MCQ,"Given the First Schleswig War, which of the following events occurred closest in time after it?",d,Taiping Rebellion,A,a,Perry Expedition and Opening of Japan,0
339,unknown,MCQ,"Given the Entry into World War I, which of the following events occurred closest in time after it?",c,May Fourth Movement,C,c,May Fourth Movement,1
340,unknown,MCQ,"Consider the following events: Establishment of the Republic of Korea, Fall of Mussolini, Formation of Federation of Malaya, Social Security Act Passed. Which option lists them in the correct chronological order, from earliest to latest?",d,Social Security Act Passed → Fall of Mussolini → Establishment of the Republic of Korea → Formation of Federation of Malaya,D,d,Social Security Act Passed → Fall of Mussolini → Establishment of the Republic of Korea → Formation of Federation of Malaya,1
341,unknown,MCQ,"Given the Mahdist War, which of the following events occurred before it?",d,Discovery of Altamira Cave Paintings,D,d,Discovery of Altamira Cave Paintings,1
342,unknown,MCQ,"Consider the following events: Arrival of the Russians, Copenhagen Fire, Peter the Great's Reforms. Which of the following statements about their chronological order is correct?",c,The Copenhagen Fire occurred before both the Peter the Great's Reforms and the Arrival of the Russians.,A,a,The Copenhagen Fire occurred before the Peter the Great's Reforms and after the Arrival of the Russians.,0
343,unknown,MCQ,"Given the End of Apartheid, which of the following events occurred closest in time after it?",b,Aum Shinrikyo Tokyo Subway Sarin Attack,B,b,Aum Shinrikyo Tokyo Subway Sarin Attack,1
344,unknown,MCQ,"Consider the following events: Auckland Harbour Bridge Protests, Perestroika and Glasnost Reforms, Speak Mandarin Campaign Launched. Which of the following statements about their chronological order is correct?",d,The Speak Mandarin Campaign Launched occurred after both the Auckland Harbour Bridge Protests and the Perestroika and Glasnost Reforms.,D,d,The Speak Mandarin Campaign Launched occurred after both the Auckland Harbour Bridge Protests and the Perestroika and Glasnost Reforms.,1
