question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
385,MCQ,Given Estonia; which of the following countries was established before it?,a,Marshall Islands,A,a,Marshall Islands,1
386,MCQ,Given Croatia; which of the following countries was established before it?,c,Micronesia,C,c,Micronesia,1
387,MCQ,Given Burundi; which of the following countries was established before it?,d,Democratic Republic of the Congo,D,d,Democratic Republic of the Congo,1
388,MCQ,Given Austria; which of the following countries was established before it?,d,Cambodia,D,d,Cambodia,1
389,MCQ,Given Cameroon; which of the following countries was established before it?,c,Malaysia,C,c,Malaysia,1
390,MCQ,Given Nigeria; which of the following countries was established before it?,a,Ghana,A,a,Ghana,1
391,MCQ,Given Bhutan; which of the following countries was established before it?,d,Norway,D,d,Norway,1
392,MCQ,Given Algeria; which of the following countries was established before it?,a,Ivory Coast,A,a,Ivory Coast,1
393,MCQ,Given Belarus; which of the following countries was established before it?,b,Micronesia,B,b,Micronesia,1
394,MCQ,Given Iran; which of the following countries was established before it?,a,Grenada,A,a,Grenada,1
395,MCQ,Given Austria; which of the following countries was established before it?,b,Cambodia,B,b,Cambodia,1
396,MCQ,Given Namibia; which of the following countries was established before it?,b,Marshall Islands,B,b,Marshall Islands,1
397,MCQ,Given Azerbaijan; which of the following countries was established before it?,b,Micronesia,D,d,Estonia,0
398,MCQ,Given Bahrain; which of the following countries was established before it?,c,Mauritius,C,c,Mauritius,1
399,MCQ,Given Gambia; which of the following countries was established before it?,a,Gabon,A,a,Gabon,1
400,MCQ,Given Morocco; which of the following countries was established before it?,b,Egypt,B,b,Egypt,1
401,MCQ,Given Burkina Faso; which of the following countries was established before it?,a,Malaysia,A,a,Malaysia,1
402,MCQ,Given Malaysia; which of the following countries was established before it?,d,Austria,D,d,Austria,1
403,MCQ,Given Malaysia; which of the following countries was established before it?,c,Austria,C,c,Austria,1
404,MCQ,Given Indonesia; which of the following countries was established before it?,a,Ethiopia,A,a,Ethiopia,1
405,MCQ,Given Azerbaijan; which of the following countries was established before it?,b,Namibia,B,b,Namibia,1
406,MCQ,Given Burundi; which of the following countries was established before it?,a,Chad,A,a,Chad,1
407,MCQ,Given Bangladesh; which of the following countries was established before it?,b,Fiji,B,b,Fiji,1
408,MCQ,Given Gambia; which of the following countries was established before it?,d,Mauritania,D,d,Mauritania,1
409,MCQ,Given Micronesia; which of the following countries was established before it?,c,Belize,C,c,Belize,1
410,MCQ,Given Comoros; which of the following countries was established before it?,c,Fiji,C,c,Fiji,1
411,MCQ,Given Micronesia; which of the following countries was established before it?,a,Belize,A,a,Belize,1
412,MCQ,Given Honduras; which of the following countries was established before it?,a,Argentina,A,a,Argentina,1
413,MCQ,Given Central African Republic; which of the following countries was established before it?,d,Malaysia,D,d,Malaysia,1
414,MCQ,Given Estonia; which of the following countries was established before it?,a,Marshall Islands,B,b,Armenia,0
415,MCQ,Given Algeria; which of the following countries was established before it?,b,Benin,B,b,Benin,1
416,MCQ,Given Egypt; which of the following countries was established before it?,a,Libya,B,b,Morocco,0
417,MCQ,Given India; which of the following countries was established before it?,b,Indonesia,B,b,Indonesia,1
418,MCQ,Given Guinea; which of the following countries was established before it?,a,Austria,A,a,Austria,1
419,MCQ,Given Mauritius; which of the following countries was established before it?,d,Malawi,D,d,Malawi,1
420,MCQ,Given Equatorial Guinea; which of the following countries was established before it?,a,Kenya,A,a,Kenya,1
421,MCQ,Given Mozambique; which of the following countries was established before it?,d,Fiji,D,d,Fiji,1
422,MCQ,Given Chile; which of the following countries was established before it?,a,Argentina,A,a,Argentina,1
423,MCQ,Given Nauru; which of the following countries was established before it?,b,Lesotho,B,b,Lesotho,1
424,MCQ,Given Croatia; which of the following countries was established before it?,c,Namibia,C,c,Namibia,1
425,MCQ,Given Nigeria; which of the following countries was established before it?,c,Austria,C,c,Austria,1
426,MCQ,Given Mali; which of the following countries was established before it?,a,Austria,A,a,Austria,1
427,MCQ,Given Madagascar; which of the following countries was established before it?,d,Austria,D,d,Austria,1
428,MCQ,Given Iceland; which of the following countries was established before it?,a,Lebanon,A,a,Lebanon,1
429,MCQ,Given Mozambique; which of the following countries was established before it?,a,Fiji,A,a,Fiji,1
430,MCQ,Given Belarus; which of the following countries was established before it?,b,Namibia,B,b,Namibia,1
431,MCQ,Given Jamaica; which of the following countries was established before it?,c,Cyprus,C,c,Cyprus,1
432,MCQ,Given Argentina; which of the following countries was established before it?,a,Luxembourg,A,a,Luxembourg,1
433,MCQ,Given Belarus; which of the following countries was established before it?,c,Micronesia,C,c,Micronesia,1
434,MCQ,Given Ivory Coast; which of the following countries was established before it?,b,Malaysia,B,b,Malaysia,1
435,MCQ,Given Fiji; which of the following countries was established before it?,b,Eswatini,B,b,Eswatini,1
436,MCQ,Given India; which of the following countries was established before it?,a,Lebanon,A,a,Lebanon,1
437,MCQ,Given Gambia; which of the following countries was established before it?,b,Burkina Faso,B,b,Burkina Faso,1
438,MCQ,Given Mali; which of the following countries was established before it?,c,Malaysia,B,b,Cyprus,0
439,MCQ,Given Malta; which of the following countries was established before it?,c,Democratic Republic of the Congo,C,c,Democratic Republic of the Congo,1
440,MCQ,Given China; which of the following countries was established before it?,a,India,C,c,Egypt,0
441,MCQ,Given Morocco; which of the following countries was established before it?,b,Laos,B,b,Laos,1
442,MCQ,Given Latvia; which of the following countries was established before it?,a,Namibia,D,d,Georgia,0
443,MCQ,Given Malta; which of the following countries was established before it?,b,Central African Republic,B,b,Central African Republic,1
444,MCQ,Given Moldova; which of the following countries was established before it?,a,Lithuania,A,a,Lithuania,1
445,MCQ,Given Ghana; which of the following countries was established before it?,c,Austria,C,c,Austria,1
446,MCQ,Given India; which of the following countries was established before it?,b,Jordan,B,b,Jordan,1
447,MCQ,Given Djibouti; which of the following countries was established before it?,a,Guinea-Bissau,A,a,Guinea-Bissau,1
448,MCQ,Given Jordan; which of the following countries was established before it?,c,Ethiopia,C,c,Ethiopia,1
449,MCQ,Given Equatorial Guinea; which of the following countries was established before it?,b,Guyana,B,b,Guyana,1
450,MCQ,Given Burundi; which of the following countries was established before it?,b,Cameroon,B,b,Cameroon,1
451,MCQ,Given Mali; which of the following countries was established before it?,d,Austria,D,d,Austria,1
452,MCQ,Given Guinea-Bissau; which of the following countries was established before it?,a,Bangladesh,A,a,Bangladesh,1
453,MCQ,Given Guatemala; which of the following countries was established before it?,b,Chile,B,b,Chile,1
454,MCQ,Given Botswana; which of the following countries was established before it?,b,Malawi,B,b,Malawi,1
455,MCQ,Given Bhutan; which of the following countries was established before it?,a,Cuba,A,a,Cuba,1
456,MCQ,Given Morocco; which of the following countries was established before it?,b,Austria,B,b,Austria,1
457,MCQ,Given Lebanon; which of the following countries was established before it?,b,Ethiopia,B,b,Ethiopia,1
458,MCQ,Given Madagascar; which of the following countries was established before it?,a,Guinea,A,a,Guinea,1
459,MCQ,Given Jamaica; which of the following countries was established before it?,a,Ghana,A,a,Ghana,1
460,MCQ,Given Malta; which of the following countries was established before it?,a,Kenya,A,a,Kenya,1
461,MCQ,Given Niger; which of the following countries was established before it?,d,Morocco,D,d,Morocco,1
462,MCQ,Given Jamaica; which of the following countries was established before it?,d,Burkina Faso,D,d,Burkina Faso,1
463,MCQ,Given Guyana; which of the following countries was established before it?,d,Gambia,D,d,Gambia,1
464,MCQ,Given Cambodia; which of the following countries was established before it?,d,Libya,A,a,Egypt,0
465,MCQ,Given Algeria; which of the following countries was established before it?,b,Cyprus,C,c,Lesotho,0
466,MCQ,Given Morocco; which of the following countries was established before it?,b,Egypt,B,b,Egypt,1
467,MCQ,Given Argentina; which of the following countries was established before it?,c,Luxembourg,C,c,Luxembourg,1
468,MCQ,Given Madagascar; which of the following countries was established before it?,c,Malaysia,C,c,Malaysia,1
469,MCQ,Given Israel; which of the following countries was established before it?,d,Indonesia,C,c,Egypt,0
470,MCQ,Given Morocco; which of the following countries was established before it?,c,Laos,C,c,Laos,1
471,MCQ,Given Central African Republic; which of the following countries was established before it?,d,Malaysia,D,d,Malaysia,1
472,MCQ,Given Nigeria; which of the following countries was established before it?,d,Ghana,D,d,Ghana,1
473,MCQ,Given Austria; which of the following countries was established before it?,b,Laos,B,b,Laos,1
474,MCQ,Given Guatemala; which of the following countries was established before it?,b,Argentina,B,b,Argentina,1
475,MCQ,Given Bhutan; which of the following countries was established before it?,b,Cuba,B,b,Cuba,1
476,MCQ,Given Maldives; which of the following countries was established before it?,a,Burundi,A,a,Burundi,1
477,MCQ,Given Armenia; which of the following countries was established before it?,b,Namibia,B,b,Namibia,1
478,MCQ,Given Bolivia; which of the following countries was established before it?,c,Guatemala,C,c,Guatemala,1
479,MCQ,Given Belize; which of the following countries was established before it?,a,Kiribati,A,a,Kiribati,1
480,MCQ,Given Mozambique; which of the following countries was established before it?,a,Grenada,A,a,Grenada,1
481,MCQ,Given Indonesia; which of the following countries was established before it?,b,Ethiopia,B,b,Ethiopia,1
482,MCQ,Given Iran; which of the following countries was established before it?,d,Mozambique,A,a,Brunei,0
483,MCQ,Given Bhutan; which of the following countries was established before it?,a,Norway,A,a,Norway,1
484,MCQ,Given Cameroon; which of the following countries was established before it?,b,Morocco,B,b,Morocco,1
485,MCQ,Given Argentina; which of the following countries was established before it?,b,Luxembourg,B,b,Luxembourg,1
486,MCQ,Given Kuwait; which of the following countries was established before it?,d,Malaysia,C,c,Jamaica,0
487,MCQ,Given Costa Rica; which of the following countries was established before it?,d,Chile,D,d,Chile,1
488,MCQ,Given Kuwait; which of the following countries was established before it?,d,Benin,D,d,Benin,1
489,MCQ,Given Guinea; which of the following countries was established before it?,b,Ghana,B,b,Ghana,1
490,MCQ,Given India; which of the following countries was established before it?,a,Iceland,A,a,Iceland,1
491,MCQ,Given Bolivia; which of the following countries was established before it?,c,El Salvador,C,c,El Salvador,1
492,MCQ,Given Belize; which of the following countries was established before it?,a,Djibouti,A,a,Djibouti,1
493,MCQ,Given Eswatini; which of the following countries was established before it?,c,Gambia,C,c,Gambia,1
494,MCQ,Given Moldova; which of the following countries was established before it?,c,Micronesia,A,a,Latvia,0
495,MCQ,Given Maldives; which of the following countries was established before it?,d,Burkina Faso,D,d,Burkina Faso,1
496,MCQ,Given El Salvador; which of the following countries was established before it?,d,Chile,D,d,Chile,1
497,MCQ,Given Fiji; which of the following countries was established before it?,b,Barbados,B,b,Barbados,1
498,MCQ,Given Belarus; which of the following countries was established before it?,c,Marshall Islands,D,d,Latvia,0
499,MCQ,Given Mali; which of the following countries was established before it?,d,Ghana,D,d,Ghana,1
500,MCQ,Given Egypt; which of the following countries was established before it?,c,Libya,A,a,Austria,0
