question_id,format,question,gold_letter,gold_text,model_raw,model_letter,model_text,correct
318,MCQ,Given Comoros; which of the following countries was established before it?,b,Bahamas,B,b,Bahamas,1
319,MCQ,Given Nigeria; which of the following countries was established closest in time after it?,b,Jamaica,B,b,Jamaica,1
320,MCQ,Given Madagascar; which of the following countries was established closest in time after it?,c,Kuwait,C,c,Kuwait,1
321,MCQ,Given Angola; which of the following countries was established closest in time after it?,d,Djibouti,D,d,Djibouti,1
322,MCQ,Given Ivory Coast; which of the following countries was established before it?,d,Ghana,D,d,Ghana,1
323,MCQ,Given Benin; which of the following countries was established closest in time after it?,d,Jamaica,D,d,Jamaica,1
324,MCQ,Consider the following countries: Croatia; Estonia; Georgia; Moldova. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Moldova -> Croatia -> Estonia -> Georgia,C,c,Georgia -> Estonia -> Croatia -> Moldova,0
325,MCQ,Given Barbados; which of the following countries was established before it?,a,Malta,A,a,Malta,1
326,MCQ,Consider the following countries: Cameroon; Gabon; Ghana; Morocco. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Morocco -> Ghana -> Gabon -> Cameroon,D,d,Morocco -> Ghana -> Gabon -> Cameroon,1
327,MCQ,Given Bangladesh; which of the following countries was established before it?,a,Lesotho,A,a,Lesotho,1
328,MCQ,Given Kenya; which of the following countries was established after it?,a,Malta,A,a,Malta,1
329,MCQ,Given Laos; which of the following countries was established closest in time after it?,b,Morocco,B,b,Morocco,1
330,MCQ,Given Marshall Islands; which of the following countries was established closest in time after it?,a,North Macedonia,B,b,Georgia,0
331,MCQ,Given Comoros; which of the following countries was established after it?,b,Dominica,B,b,Dominica,1
332,MCQ,Given Mongolia; which of the following countries was established after it?,d,Albania,B,b,New Zealand,0
333,MCQ,Consider the following countries: Croatia; Eritrea; Kyrgyzstan; Moldova. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Moldova -> Croatia -> Kyrgyzstan -> Eritrea,D,d,Moldova -> Croatia -> Kyrgyzstan -> Eritrea,1
334,MCQ,Consider the following countries: Belgium; Bolivia; El Salvador; Greece. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,El Salvador -> Bolivia -> Greece -> Belgium,C,c,El Salvador -> Bolivia -> Greece -> Belgium,1
335,MCQ,Given Chile; which of the following countries was established closest in time after it?,b,El Salvador,B,b,El Salvador,1
336,MCQ,Given Chile; which of the following countries was established before it?,b,Luxembourg,B,b,Luxembourg,1
337,MCQ,Given Equatorial Guinea; which of the following countries was established closest in time after it?,c,Fiji,C,c,Fiji,1
338,MCQ,Consider the following countries: Armenia; Croatia; Kyrgyzstan; Lithuania. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Lithuania -> Armenia -> Kyrgyzstan -> Croatia,D,d,Lithuania -> Armenia -> Kyrgyzstan -> Croatia,1
339,MCQ,Given Ghana; which of the following countries was established before it?,c,Austria,C,c,Austria,1
340,MCQ,Consider the following countries: Bolivia; El Salvador; Guatemala; Honduras. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Guatemala -> El Salvador -> Honduras -> Bolivia,B,b,Guatemala -> El Salvador -> Honduras -> Bolivia,1
341,MCQ,Consider the following countries: Antigua and Barbuda; Belize; Djibouti; Kiribati. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Djibouti -> Kiribati -> Antigua and Barbuda -> Belize,D,d,Djibouti -> Kiribati -> Antigua and Barbuda -> Belize,1
342,MCQ,Given Mozambique; which of the following countries was established closest in time after it?,d,Djibouti,D,d,Djibouti,1
343,MCQ,Given Libya; which of the following countries was established closest in time after it?,c,Laos,C,c,Laos,1
344,MCQ,Given Guinea; which of the following countries was established after it?,b,Chad,D,d,Malaysia,0
345,MCQ,Given Latvia; which of the following countries was established after it?,c,Eritrea,A,a,Kazakhstan,0
346,MCQ,Consider the following countries: Equatorial Guinea; Guinea-Bissau; Mauritius; Nauru. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Equatorial Guinea -> Nauru -> Mauritius -> Guinea-Bissau,D,d,Nauru -> Mauritius -> Guinea-Bissau -> Equatorial Guinea,0
347,MCQ,Given Botswana; which of the following countries was established before it?,a,Malta,A,a,Malta,1
348,MCQ,Given Guinea-Bissau; which of the following countries was established before it?,c,Mauritius,C,c,Mauritius,1
349,MCQ,Given Latvia; which of the following countries was established before it?,b,Marshall Islands,B,b,Marshall Islands,1
350,MCQ,Given Ghana; which of the following countries was established before it?,a,Morocco,A,a,Morocco,1
351,MCQ,Consider the following countries: Cameroon; Gabon; Ivory Coast; Maldives. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Ivory Coast -> Gabon -> Cameroon -> Maldives,D,d,Cameroon -> Ivory Coast -> Gabon -> Maldives,0
352,MCQ,Given Moldova; which of the following countries was established before it?,b,Marshall Islands,A,a,Latvia,0
353,MCQ,Given Eswatini; which of the following countries was established closest in time after it?,c,Fiji,C,c,Fiji,1
354,MCQ,Consider the following countries: China; India; Laos; Libya. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,India -> China -> Libya -> Laos,D,d,India -> China -> Libya -> Laos,1
355,MCQ,Consider the following countries: Algeria; Burundi; Ghana; Kuwait. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Ghana -> Kuwait -> Burundi -> Algeria,B,b,Ghana -> Kuwait -> Burundi -> Algeria,1
356,MCQ,Consider the following countries: Armenia; Belarus; Kazakhstan; Micronesia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Micronesia -> Armenia -> Kazakhstan -> Belarus,C,c,Micronesia -> Belarus -> Armenia -> Kazakhstan,0
357,MCQ,Given Austria; which of the following countries was established after it?,b,Cyprus,B,b,Cyprus,1
358,MCQ,Given Comoros; which of the following countries was established after it?,a,Djibouti,A,a,Djibouti,1
359,MCQ,Given Antigua and Barbuda; which of the following countries was established before it?,c,Dominica,C,c,Dominica,1
360,MCQ,Given Chile; which of the following countries was established closest in time after it?,d,Nicaragua,A,a,Brazil,0
361,MCQ,Given Israel; which of the following countries was established before it?,a,Lebanon,A,a,Lebanon,1
362,MCQ,Consider the following countries: Lithuania; Marshall Islands; Moldova; Namibia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Marshall Islands -> Namibia -> Lithuania -> Moldova,A,a,Marshall Islands -> Lithuania -> Namibia -> Moldova,0
363,MCQ,Given El Salvador; which of the following countries was established before it?,d,Argentina,D,d,Argentina,1
364,MCQ,Consider the following countries: Algeria; Burundi; Ghana; Malaysia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Malaysia -> Ghana -> Algeria -> Burundi,D,d,Ghana -> Malaysia -> Algeria -> Burundi,0
365,MCQ,Given Guyana; which of the following countries was established after it?,c,Nauru,C,c,Nauru,1
366,MCQ,Given Angola; which of the following countries was established before it?,b,Guinea-Bissau,B,b,Guinea-Bissau,1
367,MCQ,Given Niger; which of the following countries was established closest in time after it?,d,Jamaica,C,c,Burundi,0
368,MCQ,Consider the following countries: Algeria; Central African Republic; Chad; Kuwait. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Central African Republic -> Chad -> Kuwait -> Algeria,C,c,Central African Republic -> Chad -> Kuwait -> Algeria,1
369,MCQ,Given Nauru; which of the following countries was established after it?,b,Guinea-Bissau,B,b,Guinea-Bissau,1
370,MCQ,Given Madagascar; which of the following countries was established before it?,d,Guinea,D,d,Guinea,1
371,MCQ,Consider the following countries: Belarus; Czech Republic; Estonia; Lithuania. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Lithuania -> Belarus -> Estonia -> Czech Republic,D,d,Lithuania -> Belarus -> Estonia -> Czech Republic,1
372,MCQ,Given Gambia; which of the following countries was established after it?,d,Eswatini,D,d,Eswatini,1
373,MCQ,Given Burundi; which of the following countries was established closest in time after it?,c,Kenya,C,c,Kenya,1
374,MCQ,Given Belize; which of the following countries was established before it?,d,Kiribati,D,d,Kiribati,1
375,MCQ,Given Guinea; which of the following countries was established closest in time after it?,a,Benin,C,c,Cameroon,0
376,MCQ,Given Cape Verde; which of the following countries was established before it?,c,Bahamas,B,b,Iran,0
377,MCQ,Given Guinea; which of the following countries was established closest in time after it?,d,Benin,C,c,Madagascar,0
378,MCQ,Given Mauritania; which of the following countries was established after it?,b,Algeria,B,b,Algeria,1
379,MCQ,Given Bangladesh; which of the following countries was established after it?,c,Comoros,C,c,Comoros,1
380,MCQ,Consider the following countries: Bhutan; Cuba; New Zealand; Norway. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Cuba -> Norway -> Bhutan -> New Zealand,A,a,Cuba -> Norway -> Bhutan -> New Zealand,1
381,MCQ,Given Barbados; which of the following countries was established before it?,c,Gambia,C,c,Gambia,1
382,MCQ,Given Bosnia and Herzegovina; which of the following countries was established after it?,c,Czech Republic,C,c,Czech Republic,1
383,MCQ,Given Bahrain; which of the following countries was established before it?,a,Mauritius,A,a,Mauritius,1
384,MCQ,Consider the following countries: Democratic Republic of the Congo; Kuwait; Malawi; Nigeria. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Nigeria -> Democratic Republic of the Congo -> Kuwait -> Malawi,C,c,Kuwait -> Democratic Republic of the Congo -> Nigeria -> Malawi,0
385,MCQ,Consider the following countries: Azerbaijan; Czech Republic; Latvia; North Macedonia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,North Macedonia -> Azerbaijan -> Latvia -> Czech Republic,D,d,Czech Republic -> Latvia -> Azerbaijan -> North Macedonia,0
386,MCQ,Given Bhutan; which of the following countries was established before it?,a,Cuba,A,a,Cuba,1
387,MCQ,Given Belize; which of the following countries was established before it?,b,Dominica,B,b,Dominica,1
388,MCQ,Given Bahamas; which of the following countries was established closest in time after it?,c,Grenada,C,c,Grenada,1
389,MCQ,Given Fiji; which of the following countries was established after it?,b,Bangladesh,B,b,Bangladesh,1
390,MCQ,Given Burundi; which of the following countries was established closest in time after it?,c,Kenya,C,c,Kenya,1
391,MCQ,Given Mozambique; which of the following countries was established before it?,c,Bahrain,C,c,Bahrain,1
392,MCQ,Given Nauru; which of the following countries was established closest in time after it?,d,Fiji,D,d,Fiji,1
393,MCQ,Consider the following countries: Cambodia; Central African Republic; Laos; Morocco. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Laos -> Cambodia -> Morocco -> Central African Republic,D,d,Laos -> Cambodia -> Morocco -> Central African Republic,1
394,MCQ,Consider the following countries: Belize; Brunei; Iran; Marshall Islands. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Iran -> Belize -> Brunei -> Marshall Islands,B,b,Iran -> Belize -> Brunei -> Marshall Islands,1
395,MCQ,Given Malawi; which of the following countries was established before it?,c,Niger,C,c,Niger,1
396,MCQ,Given Fiji; which of the following countries was established before it?,a,Mauritius,A,a,Mauritius,1
397,MCQ,Given Brunei; which of the following countries was established after it?,b,Micronesia,B,b,Micronesia,1
398,MCQ,Consider the following countries: Central African Republic; Ivory Coast; Jamaica; Nigeria. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Ivory Coast -> Nigeria -> Central African Republic -> Jamaica,C,c,Ivory Coast -> Nigeria -> Central African Republic -> Jamaica,1
399,MCQ,Consider the following countries: Armenia; Azerbaijan; Estonia; Marshall Islands. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Marshall Islands -> Azerbaijan -> Armenia -> Estonia,C,c,Estonia -> Azerbaijan -> Armenia -> Marshall Islands,0
400,MCQ,Given Kuwait; which of the following countries was established after it?,a,Burundi,A,a,Burundi,1
401,MCQ,Given Kiribati; which of the following countries was established after it?,a,Brunei,A,a,Brunei,1
402,MCQ,Given Iceland; which of the following countries was established before it?,c,Ethiopia,C,c,Ethiopia,1
403,MCQ,Given Kuwait; which of the following countries was established after it?,b,Malta,B,b,Malta,1
404,MCQ,Consider the following countries: Bolivia; Brazil; Ecuador; Honduras. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Honduras -> Brazil -> Bolivia -> Ecuador,B,b,Honduras -> Brazil -> Bolivia -> Ecuador,1
405,MCQ,Consider the following countries: Angola; Botswana; Equatorial Guinea; Fiji. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Botswana -> Equatorial Guinea -> Fiji -> Angola,A,a,Botswana -> Equatorial Guinea -> Fiji -> Angola,1
406,MCQ,Given Malaysia; which of the following countries was established closest in time after it?,d,Nigeria,A,a,Mali,0
407,MCQ,Given Namibia; which of the following countries was established closest in time after it?,a,Latvia,C,c,Georgia,0
408,MCQ,Consider the following countries: Bolivia; Chile; El Salvador; Nicaragua. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Chile -> El Salvador -> Nicaragua -> Bolivia,A,a,Chile -> El Salvador -> Nicaragua -> Bolivia,1
409,MCQ,Given North Macedonia; which of the following countries was established after it?,c,Bosnia and Herzegovina,C,c,Bosnia and Herzegovina,1
410,MCQ,Consider the following countries: Central African Republic; Ivory Coast; Kuwait; Maldives. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Ivory Coast -> Central African Republic -> Kuwait -> Maldives,A,a,Ivory Coast -> Central African Republic -> Kuwait -> Maldives,1
411,MCQ,Consider the following countries: China; India; Jordan; Lebanon. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Lebanon -> Jordan -> India -> China,B,b,India -> Lebanon -> Jordan -> China,0
412,MCQ,Given Angola; which of the following countries was established after it?,d,Djibouti,D,d,Djibouti,1
413,MCQ,Given Bosnia and Herzegovina; which of the following countries was established after it?,c,Eritrea,C,c,Eritrea,1
414,MCQ,Given China; which of the following countries was established before it?,d,Myanmar,A,a,Egypt,0
415,MCQ,Given Bangladesh; which of the following countries was established before it?,a,Equatorial Guinea,A,a,Equatorial Guinea,1
416,MCQ,Given Iran; which of the following countries was established before it?,c,Grenada,C,c,Grenada,1
417,MCQ,Given Chad; which of the following countries was established before it?,b,Austria,A,a,Cameroon,0
418,MCQ,Given Micronesia; which of the following countries was established after it?,a,Latvia,C,c,Antigua and Barbuda,0
419,MCQ,Given Libya; which of the following countries was established after it?,b,Morocco,B,b,Morocco,1
420,MCQ,Given Djibouti; which of the following countries was established after it?,c,Kiribati,C,c,Kiribati,1
421,MCQ,Given Antigua and Barbuda; which of the following countries was established after it?,b,Brunei,B,b,Brunei,1
422,MCQ,Given Guinea; which of the following countries was established closest in time after it?,c,Chad,B,b,Ivory Coast,0
423,MCQ,Given Myanmar; which of the following countries was established before it?,d,Lebanon,B,b,China,0
424,MCQ,Consider the following countries: Algeria; Burundi; Jamaica; Mauritania. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Mauritania -> Algeria -> Jamaica -> Burundi,C,c,Mauritania -> Algeria -> Jamaica -> Burundi,1
425,MCQ,Consider the following countries: Algeria; Burkina Faso; Ivory Coast; Maldives. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Burkina Faso -> Ivory Coast -> Algeria -> Maldives,A,a,Burkina Faso -> Ivory Coast -> Algeria -> Maldives,1
426,MCQ,Consider the following countries: Bolivia; Brazil; Costa Rica; Nicaragua. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Nicaragua -> Costa Rica -> Brazil -> Bolivia,B,b,Nicaragua -> Costa Rica -> Brazil -> Bolivia,1
427,MCQ,Given Iran; which of the following countries was established before it?,d,Angola,D,d,Angola,1
428,MCQ,Consider the following countries: Argentina; Chile; Guatemala; Nicaragua. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Argentina -> Chile -> Nicaragua -> Guatemala,B,b,Argentina -> Chile -> Nicaragua -> Guatemala,1
429,MCQ,Consider the following countries: Burkina Faso; Chad; Cyprus; Kuwait. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Cyprus -> Chad -> Burkina Faso -> Kuwait,D,d,Cyprus -> Chad -> Burkina Faso -> Kuwait,1
430,MCQ,Consider the following countries: Chad; Cyprus; Guinea; Jamaica. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Guinea -> Cyprus -> Chad -> Jamaica,B,b,Guinea -> Cyprus -> Chad -> Jamaica,1
431,MCQ,Consider the following countries: Bahamas; Dominica; Fiji; Guinea-Bissau. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Fiji -> Guinea-Bissau -> Bahamas -> Dominica,D,d,Guinea-Bissau -> Dominica -> Bahamas -> Fiji,0
432,MCQ,Consider the following countries: Azerbaijan; Georgia; Kazakhstan; Micronesia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Micronesia -> Azerbaijan -> Georgia -> Kazakhstan,D,d,Micronesia -> Azerbaijan -> Kazakhstan -> Georgia,0
433,MCQ,Given Belize; which of the following countries was established after it?,d,Marshall Islands,D,d,Marshall Islands,1
434,MCQ,Consider the following countries: Eritrea; Estonia; Georgia; Namibia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Namibia -> Estonia -> Georgia -> Eritrea,A,a,Namibia -> Estonia -> Georgia -> Eritrea,1
435,MCQ,Consider the following countries: Eritrea; Kyrgyzstan; Lithuania; Namibia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Namibia -> Lithuania -> Kyrgyzstan -> Eritrea,D,d,Namibia -> Lithuania -> Kyrgyzstan -> Eritrea,1
436,MCQ,Given Mali; which of the following countries was established before it?,c,Ghana,C,c,Ghana,1
437,MCQ,Consider the following countries: Cameroon; Jamaica; Kuwait; Mauritania. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Cameroon -> Mauritania -> Kuwait -> Jamaica,B,b,Cameroon -> Mauritania -> Kuwait -> Jamaica,1
438,MCQ,Consider the following countries: Barbados; Eswatini; Fiji; Mauritius. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Barbados -> Eswatini -> Mauritius -> Fiji,D,d,Barbados -> Eswatini -> Mauritius -> Fiji,1
439,MCQ,Consider the following countries: Bahrain; Botswana; Equatorial Guinea; Kenya. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Kenya -> Botswana -> Equatorial Guinea -> Bahrain,C,c,Kenya -> Botswana -> Equatorial Guinea -> Bahrain,1
440,MCQ,Given Bulgaria; which of the following countries was established after it?,a,Albania,A,a,Albania,1
441,MCQ,Given Barbados; which of the following countries was established after it?,d,Eswatini,D,d,Eswatini,1
442,MCQ,Given Georgia; which of the following countries was established before it?,d,Namibia,D,d,Namibia,1
443,MCQ,Given Chad; which of the following countries was established closest in time after it?,a,Kuwait,A,a,Kuwait,1
444,MCQ,Given Burundi; which of the following countries was established after it?,a,Malawi,A,a,Malawi,1
445,MCQ,Consider the following countries: Georgia; Kazakhstan; Moldova; North Macedonia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Georgia -> Moldova -> Kazakhstan -> North Macedonia,C,c,Georgia -> Moldova -> Kazakhstan -> North Macedonia,1
446,MCQ,Given Kenya; which of the following countries was established closest in time after it?,a,Malta,A,a,Malta,1
447,MCQ,Given Micronesia; which of the following countries was established after it?,d,Georgia,D,d,Georgia,1
448,MCQ,Given Iran; which of the following countries was established before it?,b,Cape Verde,B,b,Cape Verde,1
449,MCQ,Given Burkina Faso; which of the following countries was established after it?,b,Jamaica,B,b,Jamaica,1
450,MCQ,Given Honduras; which of the following countries was established before it?,a,Argentina,A,a,Argentina,1
451,MCQ,Consider the following countries: Australia; Cuba; New Zealand; Norway. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Australia -> Cuba -> Norway -> New Zealand,D,d,Australia -> Cuba -> Norway -> New Zealand,1
452,MCQ,Given Antigua and Barbuda; which of the following countries was established before it?,b,Dominica,B,b,Dominica,1
453,MCQ,Given Grenada; which of the following countries was established after it?,a,Dominica,A,a,Dominica,1
454,MCQ,Consider the following countries: Brazil; Chile; El Salvador; Luxembourg. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Luxembourg -> Chile -> El Salvador -> Brazil,A,a,Luxembourg -> Chile -> El Salvador -> Brazil,1
455,MCQ,Consider the following countries: Azerbaijan; Czech Republic; Eritrea; Estonia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Azerbaijan -> Estonia -> Czech Republic -> Eritrea,B,b,Azerbaijan -> Estonia -> Czech Republic -> Eritrea,1
456,MCQ,Consider the following countries: Argentina; Bolivia; El Salvador; Honduras. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Argentina -> Honduras -> El Salvador -> Bolivia,A,a,Argentina -> Honduras -> El Salvador -> Bolivia,1
457,MCQ,Given Mali; which of the following countries was established closest in time after it?,a,Kuwait,A,a,Kuwait,1
458,MCQ,Given Chile; which of the following countries was established closest in time after it?,a,El Salvador,C,c,Honduras,0
459,MCQ,Consider the following countries: Burkina Faso; Ivory Coast; Kenya; Malawi. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Ivory Coast -> Burkina Faso -> Kenya -> Malawi,A,a,Ivory Coast -> Burkina Faso -> Kenya -> Malawi,1
460,MCQ,Given El Salvador; which of the following countries was established before it?,a,Argentina,A,a,Argentina,1
461,MCQ,Given Dominica; which of the following countries was established before it?,c,Mozambique,C,c,Mozambique,1
462,MCQ,Given Burkina Faso; which of the following countries was established closest in time after it?,a,Burundi,A,a,Burundi,1
463,MCQ,Consider the following countries: Bolivia; Costa Rica; Ecuador; Nicaragua. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Nicaragua -> Costa Rica -> Bolivia -> Ecuador,A,a,Nicaragua -> Costa Rica -> Bolivia -> Ecuador,1
464,MCQ,Given Barbados; which of the following countries was established closest in time after it?,d,Equatorial Guinea,B,b,Mauritius,0
465,MCQ,Given Madagascar; which of the following countries was established after it?,c,Malawi,C,c,Malawi,1
466,MCQ,Given Eswatini; which of the following countries was established after it?,c,Fiji,C,c,Fiji,1
467,MCQ,Consider the following countries: Bhutan; Bulgaria; Mongolia; New Zealand. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,New Zealand -> Bhutan -> Bulgaria -> Mongolia,B,b,New Zealand -> Bhutan -> Bulgaria -> Mongolia,1
468,MCQ,Given Marshall Islands; which of the following countries was established after it?,c,Moldova,C,c,Moldova,1
469,MCQ,Given China; which of the following countries was established after it?,c,Laos,C,c,Laos,1
470,MCQ,Consider the following countries: Austria; Democratic Republic of the Congo; Guinea; Malaysia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Austria -> Malaysia -> Guinea -> Democratic Republic of the Congo,B,b,Austria -> Malaysia -> Guinea -> Democratic Republic of the Congo,1
471,MCQ,Consider the following countries: Bahamas; Cape Verde; Eswatini; Guinea-Bissau. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Eswatini -> Bahamas -> Guinea-Bissau -> Cape Verde,D,d,Eswatini -> Bahamas -> Guinea-Bissau -> Cape Verde,1
472,MCQ,Given Malaysia; which of the following countries was established closest in time after it?,b,Mauritania,A,a,Benin,0
473,MCQ,Consider the following countries: Argentina; Colombia; Luxembourg; Mexico. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Colombia -> Mexico -> Luxembourg -> Argentina,A,a,Colombia -> Mexico -> Luxembourg -> Argentina,1
474,MCQ,Consider the following countries: Algeria; Bahrain; Botswana; Lesotho. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Algeria -> Botswana -> Lesotho -> Bahrain,B,b,Algeria -> Botswana -> Lesotho -> Bahrain,1
475,MCQ,Given Fiji; which of the following countries was established before it?,a,Lesotho,A,a,Lesotho,1
476,MCQ,Given Equatorial Guinea; which of the following countries was established closest in time after it?,c,Fiji,C,c,Fiji,1
477,MCQ,Given Niger; which of the following countries was established after it?,c,Kenya,C,c,Kenya,1
478,MCQ,Given Albania; which of the following countries was established after it?,c,Finland,C,c,Finland,1
479,MCQ,Given Jordan; which of the following countries was established closest in time after it?,c,India,C,c,India,1
480,MCQ,Given Croatia; which of the following countries was established after it?,b,Eritrea,B,b,Eritrea,1
481,MCQ,Given Argentina; which of the following countries was established closest in time after it?,a,Chile,A,a,Chile,1
482,MCQ,Consider the following countries: China; Ethiopia; Indonesia; Jordan. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Ethiopia -> Indonesia -> Jordan -> China,D,d,Jordan -> Ethiopia -> Indonesia -> China,0
483,MCQ,Consider the following countries: Bosnia and Herzegovina; Czech Republic; Kyrgyzstan; Lithuania. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Lithuania -> Kyrgyzstan -> Bosnia and Herzegovina -> Czech Republic,D,d,Lithuania -> Kyrgyzstan -> Bosnia and Herzegovina -> Czech Republic,1
484,MCQ,Consider the following countries: Antigua and Barbuda; Cape Verde; Kiribati; Mozambique. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Mozambique -> Cape Verde -> Kiribati -> Antigua and Barbuda,C,c,Mozambique -> Cape Verde -> Kiribati -> Antigua and Barbuda,1
485,MCQ,Given Lithuania; which of the following countries was established after it?,d,Eritrea,D,d,Eritrea,1
486,MCQ,Consider the following countries: Bahrain; Barbados; Lesotho; Malta. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Malta -> Barbados -> Lesotho -> Bahrain,A,a,Malta -> Barbados -> Lesotho -> Bahrain,1
487,MCQ,Consider the following countries: Burkina Faso; Burundi; Cameroon; Guinea. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Guinea -> Burkina Faso -> Cameroon -> Burundi,B,b,Guinea -> Cameroon -> Burundi -> Burkina Faso,0
488,MCQ,Given Central African Republic; which of the following countries was established before it?,b,Morocco,B,b,Morocco,1
489,MCQ,Consider the following countries: Antigua and Barbuda; Brunei; Marshall Islands; Micronesia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Antigua and Barbuda -> Brunei -> Micronesia -> Marshall Islands,A,a,Marshall Islands -> Micronesia -> Antigua and Barbuda -> Brunei,0
490,MCQ,Given Nigeria; which of the following countries was established closest in time after it?,a,Kuwait,A,a,Kuwait,1
491,MCQ,Given Guyana; which of the following countries was established closest in time after it?,a,Eswatini,A,a,Eswatini,1
492,MCQ,Given Armenia; which of the following countries was established before it?,a,Namibia,A,a,Namibia,1
493,MCQ,Consider the following countries: Angola; Bahrain; Bangladesh; Nauru. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Nauru -> Bangladesh -> Bahrain -> Angola,D,d,Bahrain -> Bangladesh -> Angola -> Nauru,0
494,MCQ,Given Marshall Islands; which of the following countries was established before it?,a,Brunei,A,a,Brunei,1
495,MCQ,Consider the following countries: Bahamas; Belize; Dominica; Kiribati. Which option lists them in the correct chronological order of establishment; from earliest to latest?,b,Bahamas -> Dominica -> Kiribati -> Belize,B,b,Bahamas -> Dominica -> Kiribati -> Belize,1
496,MCQ,Given Benin; which of the following countries was established after it?,c,Malawi,C,c,Malawi,1
497,MCQ,Consider the following countries: Belarus; Croatia; Czech Republic; Micronesia. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Micronesia -> Belarus -> Croatia -> Czech Republic,D,d,Micronesia -> Belarus -> Croatia -> Czech Republic,1
498,MCQ,Consider the following countries: Algeria; Botswana; Central African Republic; Malawi. Which option lists them in the correct chronological order of establishment; from earliest to latest?,a,Central African Republic -> Algeria -> Malawi -> Botswana,A,a,Central African Republic -> Algeria -> Malawi -> Botswana,1
499,MCQ,Consider the following countries: Gabon; Lesotho; Madagascar; Malawi. Which option lists them in the correct chronological order of establishment; from earliest to latest?,d,Madagascar -> Gabon -> Malawi -> Lesotho,D,d,Madagascar -> Gabon -> Malawi -> Lesotho,1
500,MCQ,Consider the following countries: Cambodia; Ghana; Kuwait; Mauritania. Which option lists them in the correct chronological order of establishment; from earliest to latest?,c,Cambodia -> Ghana -> Mauritania -> Kuwait,C,c,Cambodia -> Ghana -> Mauritania -> Kuwait,1
