question_id,template_type,question_format,question,gold_answer_letter,gold_answer_text,model_raw_answer,model_parsed_letter,model_parsed_text,is_correct
205,unknown,TF,"Given the Establishment of the Juche Ideology and the August Revolution, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
206,unknown,TF,"Given the Black Saturday Bushfires and the Spanish Flu Pandemic, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
207,unknown,TF,"Given the 2019 Easter Bombings and the Gilded Age, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
208,unknown,TF,"Given the Formation of Indian National Congress and the Louisiana Purchase, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
209,unknown,TF,"Given the Yalta Conference and the British Exit from the European Exchange Rate Mechanism, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
210,unknown,TF,"Given the Perestroika and Glasnost Reforms and the The Plague (Black Death) Arrives in England, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
211,unknown,TF,"Given the Formation of the Viet Minh and the Gacaca Courts Initiated, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
212,unknown,TF,"Given the Jeju Uprising and the Independence from Portugal, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
213,unknown,TF,"Given the Division of Korea and the Nigerian Civil War, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
214,unknown,TF,"Given the Vision 2030 Announced and the Proclamation of the Republic, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
215,unknown,TF,"Given the Zheng He's Expeditions and the Conscription Crisis of 1944, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
216,unknown,TF,"Given the Founding Member of the Arab League and the Nairobi's DusitD2 Complex Attack, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
217,unknown,TF,"Given the Forbidden City Completion and the Act of Union with Scotland, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
218,unknown,TF,"Given the Partition of India and the 1958 Iraqi Revolution, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
219,unknown,TF,"Given the Mongol Invasions of Korea and the Somali Civil War Begins, it is possible for someone to have lived during both of them.",b,False,False,b,False,1
220,unknown,TF,"Given the China Joins the World Trade Organization (WTO) and the Suez Crisis, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
221,unknown,TF,"Given the Founding of Saudi Aramco and the Fall of Blaise Compaoré, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
222,unknown,TF,"Given the Handover of Hong Kong and the Charlottetown Accord Referendum, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
223,unknown,TF,"Given the Saudi Arabia Joins the WTO and the Discovery by Portugal, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
224,unknown,TF,"Given the The Opium Wars and Treaty of Nanjing and the Cannabis Legalization, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
225,unknown,TF,"Given the Indian Space Research Organisation (ISRO) and the Hurricane Katrina, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
226,unknown,TF,"Given the Malayan Emergency and the Nationalization of YPF, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
227,unknown,TF,"Given the 2014 Peshawar School Massacre and the Enactment of the Patriot Act, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
228,unknown,TF,"Given the 2020 Tokyo Olympics Postponement and the Mussolini's March on Rome, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
229,unknown,TF,"Given the Kronstadt Rebellion and the Creation of the Commonwealth of Nations, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
230,unknown,TF,"Given the New Zealand Expeditionary Force in WWII and the Dissolution of the Kalmar Union, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
231,unknown,TF,"Given the Myall Creek Massacre and the Spanish Armada, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
232,unknown,TF,"Given the Securities and Exchange Board of India (SEBI) and the Supreme Court Upholds Obamacare, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
233,unknown,TF,"Given the Japanese Occupation of Vietnam and the Eritrean Independence Referendum, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
234,unknown,TF,"Given the Malacca Sultanate Established and the Marshall Plan Aid, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
235,unknown,TF,"Given the Founding of the Vietnamese Nationalist Party and the Movement for Multiparty Democracy, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
236,unknown,TF,"Given the Mount Tarawera Eruption and the Christianization of Norway, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
237,unknown,TF,"Given the Quit India Movement and the First Mars Helicopter Flight, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
238,unknown,TF,"Given the 2008 Beijing Olympic Games and the The Beatles' Rise to Fame, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
239,unknown,TF,"Given the Forced Collectivization by Soviets and the Weimar Republic Established, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
240,unknown,TF,"Given the Establishment of Sri Lanka Broadcasting Corporation and the Discovery of Insulin, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
241,unknown,TF,"Given the Atomic Bombings of Hiroshima and Nagasaki and the Napoleon Crowned Emperor, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
242,unknown,TF,"Given the Tết Offensive and the Independence from France, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
243,unknown,TF,"Given the Invention of Paper by Cai Lun and the Adoption of the Maple Leaf Flag, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
244,unknown,TF,"Given the Cripps Mission and the Brown v. Board of Education, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
245,unknown,TF,"Given the Hong Kong Handover and the Decolonization Begins, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
246,unknown,TF,"Given the Decriminalisation of Section 377 and the Fukushima Daiichi Nuclear Disaster, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
247,unknown,TF,"Given the South China Sea Arbitration Ruling and the First Railway Line Opens, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
248,unknown,TF,"Given the New Zealand's First Female Prime Minister and the Mau Mau Uprising, it is possible for someone to have lived during both of them.",a,True,True,a,True,1
249,unknown,TF,"Given the National Party Founded and the Finnish War and Cession to Russia, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
250,unknown,TF,"Given the Creation of the Saudi Riyal and the Hirak Protest Movement, it is possible for someone to have lived during both of them.",b,False,True,a,True,0
251,unknown,MCQ,"Given the Faisal I Becomes King of Iraq, which of the following events would allow for a person to have lived during both incidents?",b,Philippine Airlines Flight 434,C,c,Act of Union with Scotland,0
252,unknown,MCQ,"Given the March 1st Movement, which of the following events would allow for a person to have lived during both incidents?",d,Mexican Revolution,B,b,2021 General Elections,0
253,unknown,MCQ,"Given the Jallianwala Bagh Massacre, which of the following events would allow for a person to have lived during both incidents?",c,Independence from Belgium,C,c,Independence from Belgium,1
254,unknown,MCQ,"Given the 'Tampa' Refugee Crisis, which of the following events would allow for a person to have lived during both incidents?",c,Balfour Declaration of 1926,C,c,Balfour Declaration of 1926,1
255,unknown,MCQ,"Given the Establishment of the University of Ceylon, which of the following events would allow for a person to have lived during both incidents?",a,Ethiopian Revolution,C,c,Chartist Movement,0
256,unknown,MCQ,"Given the Establishment of Goryeo Dynasty, which of the following events would allow for a person to have lived during both incidents?",c,Gorm the Old Reign,C,c,Gorm the Old Reign,1
257,unknown,MCQ,"Given the Sydney 2000 Summer Olympics, which of the following events would allow for a person to have lived during both incidents?",a,Assassination of President John F. Kennedy,C,c,Weimar Republic Established,0
258,unknown,MCQ,"Given the Introduction of Buddhism to China, which of the following events would allow for a person to have lived during both incidents?",a,Founding of Teotihuacan,B,b,Presidential Transition,0
259,unknown,MCQ,"Given the Constitutional Crisis in Russia, which of the following events would allow for a person to have lived during both incidents?",c,Hurricane Sandy,B,b,Wright Brothers' First Flight,0
260,unknown,MCQ,"Given the Siege of Leningrad, which of the following events would allow for a person to have lived during both incidents?",d,Vargas Era Begins,B,b,Withdrawal from Afghanistan,0
261,unknown,MCQ,"Given the The Founding of Melbourne, which of the following events would allow for a person to have lived during both incidents?",c,Battle of Trafalgar,B,b,Act of Supremacy,0
262,unknown,MCQ,"Given the 2020 Tokyo Olympics Postponement, which of the following events would allow for a person to have lived during both incidents?",b,Land Reform Program Begins,B,b,Land Reform Program Begins,1
263,unknown,MCQ,"Given the 2008 Beijing Olympics, which of the following events would allow for a person to have lived during both incidents?",d,Italian Republic Established,B,b,Discovery of the Americas,0
264,unknown,MCQ,"Given the Establishment of the People's Republic of China, which of the following events would allow for a person to have lived during both incidents?",b,Juba Peace Agreement,B,b,Juba Peace Agreement,1
265,unknown,MCQ,"Given the Indian Mars Orbiter Mission Success, which of the following events would allow for a person to have lived during both incidents?",c,Appointment of Abiy Ahmed,B,b,Portuguese Colonialism Begins,0
266,unknown,MCQ,"Given the Taisho Democracy, which of the following events would allow for a person to have lived during both incidents?",a,Hyperinflation Crisis,A,a,Hyperinflation Crisis,1
267,unknown,MCQ,"Given the 1000th Anniversary of Hanoi, which of the following events would allow for a person to have lived during both incidents?",b,Black Lives Matter Movement,C,c,End of Napoleonic Wars,0
268,unknown,MCQ,"Given the Establishment of the Democratic People's Republic of Korea, which of the following events would allow for a person to have lived during both incidents?",d,Marshall Plan Aid,D,d,Marshall Plan Aid,1
269,unknown,MCQ,"Given the Zheng He's Expeditions, which of the following events would allow for a person to have lived during both incidents?",a,Establishment as Swedish Duchy,C,c,Sidoarjo Mud Flow,0
270,unknown,MCQ,"Given the Satsuma Rebellion, which of the following events would allow for a person to have lived during both incidents?",b,End of Napoleonic Wars,B,b,End of Napoleonic Wars,1
271,unknown,MCQ,"Given the 2020 Tokyo Olympics Postponement, which of the following events would allow for a person to have lived during both incidents?",d,UK Hosts the G8 Summit,D,d,UK Hosts the G8 Summit,1
272,unknown,MCQ,"Given the Malacca Sultanate Established, which of the following events would allow for a person to have lived during both incidents?",c,Start of the Hundred Years' War,A,a,Independence from the United Kingdom,0
273,unknown,MCQ,"Given the ANZAC troops land at Gallipoli, which of the following events would allow for a person to have lived during both incidents?",d,Independence from Portugal,A,a,Housing Market Crash and Great Recession,0
274,unknown,MCQ,"Given the Kamakura Shogunate Established, which of the following events would allow for a person to have lived during both incidents?",c,Swedish Conquest of Finland,A,a,Union of Castile and Aragon,0
275,unknown,MCQ,"Given the Nguyễn Dynasty's Expansion Southwards, which of the following events would allow for a person to have lived during both incidents?",c,English Civil War Begins,B,b,Independence from Portugal,0
276,unknown,MCQ,"Given the Comprehensive Agreement on Investment with the EU, which of the following events would allow for a person to have lived during both incidents?",b,Civil Rights Act of 1964,B,b,Civil Rights Act of 1964,1
277,unknown,MCQ,"Given the Establishment of the Democratic People's Republic of Korea, which of the following events would allow for a person to have lived during both incidents?",c,Supreme Court Overturns Roe v. Wade,B,b,The Spanish Golden Age,0
278,unknown,MCQ,"Given the 2019 Easter Bombings, which of the following events would allow for a person to have lived during both incidents?",c,Independence from the Soviet Union,B,b,Proclamation of the Republic,0
279,unknown,MCQ,"Given the Perry Expedition and Opening of Japan, which of the following events would allow for a person to have lived during both incidents?",a,Battle of Trafalgar,B,b,Independence from Portugal,0
280,unknown,MCQ,"Given the Mumbai Terror Attacks, which of the following events would allow for a person to have lived during both incidents?",a,Black Lives Matter Movement,A,a,Black Lives Matter Movement,1
281,unknown,MCQ,"Given the Founding of the People's Republic of China, which of the following events would allow for a person to have lived during both incidents?",a,Winter War,D,d,Homestead Act,0
282,unknown,MCQ,"Given the The Grand Canal Construction, which of the following events would allow for a person to have lived during both incidents?",b,Battle of Guadalete,A,a,Signing of the Treaty of Utrecht,0
283,unknown,MCQ,"Given the Introduction of Islam officially, which of the following events would allow for a person to have lived during both incidents?",b,First Crusade Announced,B,b,First Crusade Announced,1
284,unknown,MCQ,"Given the Gia Long Becomes Emperor, which of the following events would allow for a person to have lived during both incidents?",a,First Schleswig War,C,c,Sack of Rome,0
285,unknown,MCQ,"Given the Putin's First Presidential Term, which of the following events would allow for a person to have lived during both incidents?",c,Nairobi's DusitD2 Complex Attack,C,c,Nairobi's DusitD2 Complex Attack,1
286,unknown,MCQ,"Given the Laju Ferry Hijacking, which of the following events would allow for a person to have lived during both incidents?",c,Stock Market Crash of 1929,C,c,Stock Market Crash of 1929,1
287,unknown,MCQ,"Given the The Great Depression Hits Australia, which of the following events would allow for a person to have lived during both incidents?",b,First Presidency of Juan Domin go Perón,B,b,First Presidency of Juan Domin go Perón,1
288,unknown,MCQ,"Given the Vietnam Joins ASEAN, which of the following events would allow for a person to have lived during both incidents?",b,March on Washington for Jobs and Freedom,B,b,March on Washington for Jobs and Freedom,1
289,unknown,MCQ,"Given the Establishment of the National Liberation Front, which of the following events would allow for a person to have lived during both incidents?",b,Cannabis Legalization,C,c,End of Napoleonic Wars,0
290,unknown,MCQ,"Given the The Grand Canal Construction, which of the following events would allow for a person to have lived during both incidents?",b,Battle of Guadalete,A,a,Lula da Silva's Presidency,0
291,unknown,MCQ,"Given the Australian Involvement in WWII Begins, which of the following events would allow for a person to have lived during both incidents?",a,Completion of the Canadian Pacific Railway,C,c,Declaration of Independence,0
292,unknown,MCQ,"Given the 2001 Indian Parliament Attack, which of the following events would allow for a person to have lived during both incidents?",c,Presidential Transition,C,c,Presidential Transition,1
293,unknown,MCQ,"Given the Introduction of the Basic Law of Governance, which of the following events would allow for a person to have lived during both incidents?",a,Establishment of Nunavut,C,c,Unification of Germany,0
294,unknown,MCQ,"Given the British Mandate of Mesopotamia, which of the following events would allow for a person to have lived during both incidents?",c,Independence from Britain,C,c,Independence from Britain,1
295,unknown,MCQ,"Given the French Colonization Begins, which of the following events would allow for a person to have lived during both incidents?",b,Napoleon Crowned Emperor,B,b,Napoleon Crowned Emperor,1
296,unknown,MCQ,"Given the 2013 Uttarakhand Floods, which of the following events would allow for a person to have lived during both incidents?",d,The Holocaust,C,c,Norwegian Independence,0
297,unknown,MCQ,"Given the Mount Tarawera Eruption, which of the following events would allow for a person to have lived during both incidents?",c,The Big Freeze of 1963,D,d,NAFTA Agreement Signed,0
298,unknown,MCQ,"Given the Establishment of the Provisional Government, which of the following events would allow for a person to have lived during both incidents?",d,Ethiopian Revolution,C,c,Congress of Vienna,0
299,unknown,MCQ,"Given the Foreshore and Seabed Controversy, which of the following events would allow for a person to have lived during both incidents?",a,Vietnam War,A,a,Vietnam War,1
300,unknown,MCQ,"Given the Discovery of Oil, which of the following events would allow for a person to have lived during both incidents?",d,Conquest of the Desert,C,c,Tham Luang Cave Rescue,0
301,unknown,MCQ,"Given the Trần Dynasty Defeats Mongol Invasions, which of the following events would allow for a person to have lived during both incidents?",a,Start of the Hundred Years' War,B,b,Appointment of Abiy Ahmed,0
302,unknown,MCQ,"Given the Introduction of the New Zealand Constitution Act, which of the following events would allow for a person to have lived during both incidents?",c,Dissolution of the Kalmar Union,A,a,Decriminalization of Homosexuality,0
303,unknown,MCQ,"Given the Establishment of the Second Saudi State, which of the following events would allow for a person to have lived during both incidents?",b,Missouri Compromise,B,b,Missouri Compromise,1
304,unknown,MCQ,"Given the Sook Ching Massacre, which of the following events would allow for a person to have lived during both incidents?",d,Nedelin Catastrophe,B,b,Colonial Period Begins,0
305,unknown,MCQ,"Given the Introduction of Modern Education, which of the following events would allow for a person to have lived during both incidents?",d,Watergate Scandal,C,c,Housing Market Crash and Great Recession,0
306,unknown,MCQ,"Given the Sultanate Abolished and Restored, which of the following events would allow for a person to have lived during both incidents?",d,Mensalão Scandal,C,c,Copenhagen Fire,0
307,unknown,MCQ,"Given the Timurid Empire Peaks, which of the following events would allow for a person to have lived during both incidents?",c,The Plague (Black Death) Arrives in England,C,c,The Plague (Black Death) Arrives in England,1
308,unknown,MCQ,"Given the Auckland Harbour Bridge Protests, which of the following events would allow for a person to have lived during both incidents?",a,Independence from Britain,A,a,Independence from Britain,1
309,unknown,MCQ,"Given the First War of Indian Independence, which of the following events would allow for a person to have lived during both incidents?",a,Mahdist War,A,a,Mahdist War,1
310,unknown,MCQ,"Given the Mongol Invasions of Korea, which of the following events would allow for a person to have lived during both incidents?",b,First English Parliament,B,b,First English Parliament,1
311,unknown,MCQ,"Given the Marco Polo's Visit to Yuan Dynasty China, which of the following events would allow for a person to have lived during both incidents?",d,The Plague (Black Death) Arrives in England,D,d,The Plague (Black Death) Arrives in England,1
312,unknown,MCQ,"Given the Securities and Exchange Board of India (SEBI), which of the following events would allow for a person to have lived during both incidents?",b,Cannabis Legalization,B,b,Cannabis Legalization,1
313,unknown,MCQ,"Given the University of Malaya Formation, which of the following events would allow for a person to have lived during both incidents?",c,Establishment of the Welfare State,B,b,Act of Union with Scotland,0
314,unknown,MCQ,"Given the Forbidden City Completion, which of the following events would allow for a person to have lived during both incidents?",a,Union of Castile and Aragon,A,a,Union of Castile and Aragon,1
315,unknown,MCQ,"Given the Establishment of Sri Lanka Broadcasting Corporation, which of the following events would allow for a person to have lived during both incidents?",a,Bloody Sunday in Northern Ireland,A,a,Bloody Sunday in Northern Ireland,1
316,unknown,MCQ,"Given the Arrival of the First Fleet, which of the following events would allow for a person to have lived during both incidents?",b,Mexican War of Independence Begins,A,a,Independence from Britain,0
317,unknown,MCQ,"Given the Ram Mandir Bhoomi Pujan, which of the following events would allow for a person to have lived during both incidents?",a,Spanish Constitution of 1978,B,b,Beginning of World War II,0
318,unknown,MCQ,"Given the Golden Temple (Harmandir Sahib), which of the following events would allow for a person to have lived during both incidents?",a,The Defenestration of Prague,C,c,Comprehensive Peace Agreement,0
319,unknown,MCQ,"Given the Handover of Hong Kong, which of the following events would allow for a person to have lived during both incidents?",a,London Underground Bombings,A,a,London Underground Bombings,1
320,unknown,MCQ,"Given the Treaty of Nanking Signed, which of the following events would allow for a person to have lived during both incidents?",a,Napoleonic Wars and the Battle of Leipzig,A,a,Napoleonic Wars and the Battle of Leipzig,1
321,unknown,MCQ,"Given the First Saudi State Established, which of the following events would allow for a person to have lived during both incidents?",c,Salem Witch Trials,B,b,Queen Elizabeth II's Coronation,0
322,unknown,MCQ,"Given the Purna Swaraj Declaration, which of the following events would allow for a person to have lived during both incidents?",c,Boko Haram Insurgency Intensifies,A,a,Nationalization of YPF,0
323,unknown,MCQ,"Given the Peter the Great's Reforms, which of the following events would allow for a person to have lived during both incidents?",c,French Revolution Begins,C,c,French Revolution Begins,1
324,unknown,MCQ,"Given the Asuka Period Begins, which of the following events would allow for a person to have lived during both incidents?",b,Rise of the Roman Republic,B,b,Rise of the Roman Republic,1
325,unknown,MCQ,"Given the Founding of the Vietnamese Nationalist Party, which of the following events would allow for a person to have lived during both incidents?",c,2004 Tsunami Impact,D,d,Colonial Period Begins,0
326,unknown,MCQ,"Given the Great Leap Forward, which of the following events would allow for a person to have lived during both incidents?",d,2001 Economic Crisis,C,c,Congress of Vienna,0
327,unknown,MCQ,"Given the Russian Civil War, which of the following events would allow for a person to have lived during both incidents?",d,Good Friday Agreement,C,c,The Partition of Poland,0
328,unknown,MCQ,"Given the Atomic Bombings of Hiroshima and Nagasaki, which of the following events would allow for a person to have lived during both incidents?",d,Establishment of Nunavut,D,d,Establishment of Nunavut,1
329,unknown,MCQ,"Given the Social Security Act Passed, which of the following events would allow for a person to have lived during both incidents?",d,Norwegian Independence,B,b,Treaty of Córdoba,0
330,unknown,MCQ,"Given the Straits Settlements Establishment, which of the following events would allow for a person to have lived during both incidents?",b,Introduction of the Penny Post,B,b,Introduction of the Penny Post,1
331,unknown,MCQ,"Given the Nara Period Begins, which of the following events would allow for a person to have lived during both incidents?",a,Battle of Guadalete,B,b,Act of Union with Ireland,0
332,unknown,MCQ,"Given the Putin's First Presidential Term, which of the following events would allow for a person to have lived during both incidents?",b,Apology to Residential School Survivors,B,b,Apology to Residential School Survivors,1
333,unknown,MCQ,"Given the Japan's Apology for WWII Aggressions, which of the following events would allow for a person to have lived during both incidents?",d,Fort McMurray Wildfire,A,a,Colonial Period Begins,0
334,unknown,MCQ,"Given the British Colonization Begins, which of the following events would allow for a person to have lived during both incidents?",d,Wright Brothers' First Flight,C,c,Canada Act 1982 (Patriation of the Constitution),0
335,unknown,MCQ,"Given the First Round Table Conference, which of the following events would allow for a person to have lived during both incidents?",d,German Reunification,C,c,Tunisian Revolution,0
336,unknown,MCQ,"Given the 2019 Easter Bombings, which of the following events would allow for a person to have lived during both incidents?",d,Surrender of Nazi Germany,C,c,Discovery of Insulin,0
337,unknown,MCQ,"Given the Deng Xiaoping's Southern Tour, which of the following events would allow for a person to have lived during both incidents?",c,Mussolini's March on Rome,B,b,Establishment of the University of Paris,0
338,unknown,MCQ,"Given the Establishment of the Republic of Korea, which of the following events would allow for a person to have lived during both incidents?",c,Completion of the Canadian Pacific Railway,C,c,Completion of the Canadian Pacific Railway,1
339,unknown,MCQ,"Given the Boris Yeltsin Elected as First President of Russia, which of the following events would allow for a person to have lived during both incidents?",d,Lapland War,C,c,First Railway Line Opens,0
340,unknown,MCQ,"Given the Tết Offensive, which of the following events would allow for a person to have lived during both incidents?",d,Supreme Court Upholds Obamacare,D,d,Supreme Court Upholds Obamacare,1
341,unknown,MCQ,"Given the Creation of the Welfare State, which of the following events would allow for a person to have lived during both incidents?",c,Queen Elizabeth II's Coronation,C,c,Queen Elizabeth II's Coronation,1
342,unknown,MCQ,"Given the Rogernomics Initiatives Begin, which of the following events would allow for a person to have lived during both incidents?",a,#EndSARS Protests,A,a,#EndSARS Protests,1
343,unknown,MCQ,"Given the Great Leap Forward, which of the following events would allow for a person to have lived during both incidents?",d,Tham Luang Cave Rescue,D,d,Tham Luang Cave Rescue,1
344,unknown,MCQ,"Given the Sook Ching Massacre, which of the following events would allow for a person to have lived during both incidents?",a,Women Gain the Right to Vote,A,a,Women Gain the Right to Vote,1
345,unknown,MCQ,"Given the Collectivization in Uzbekistan, which of the following events would allow for a person to have lived during both incidents?",c,Sidoarjo Mud Flow,C,c,Sidoarjo Mud Flow,1
346,unknown,MCQ,"Given the Historic Solar Alliance Initiative, which of the following events would allow for a person to have lived during both incidents?",d,Good Friday Agreement,C,c,War of the Spanish Succession,0
347,unknown,MCQ,"Given the First Nuclear Test (Smiling Buddha), which of the following events would allow for a person to have lived during both incidents?",d,Release of Political Prisoners,D,d,Release of Political Prisoners,1
348,unknown,MCQ,"Given the Establishment of Monarchy, which of the following events would allow for a person to have lived during both incidents?",d,Battle of Stalingrad,C,c,Alhambra Decree,0
349,unknown,MCQ,"Given the Moscow Theater Hostage Crisis, which of the following events would allow for a person to have lived during both incidents?",c,Supreme Court Upholds Obamacare,C,c,Supreme Court Upholds Obamacare,1
350,unknown,MCQ,"Given the Establishment of the Second Saudi State, which of the following events would allow for a person to have lived during both incidents?",b,Louisiana Purchase,B,b,Louisiana Purchase,1
351,unknown,MCQ,"Given the National Action Plan Against Terrorism, which of the following events would allow for a person to have lived during both incidents?",c,Dilma Rousseff's Impeachment,C,c,Dilma Rousseff's Impeachment,1
352,unknown,MCQ,"Given the Ivan III Tripled the Territory of Russia, which of the following events would allow for a person to have lived during both incidents?",b,Sack of Rome,B,b,Sack of Rome,1
353,unknown,MCQ,"Given the Baghdad Pact, which of the following events would allow for a person to have lived during both incidents?",a,Cyclone Idai,B,b,The Partition of Poland,0
354,unknown,MCQ,"Given the Mabo Decision by the High Court, which of the following events would allow for a person to have lived during both incidents?",c,Affordable Care Act (Obamacare) Implementation,B,b,Trail of Tears,0
355,unknown,MCQ,"Given the Vietnam Hosts APEC Summit, which of the following events would allow for a person to have lived during both incidents?",b,Murdered and Missing Indigenous Women Inquiry,B,b,Murdered and Missing Indigenous Women Inquiry,1
356,unknown,MCQ,"Given the Qing Dynasty's Establishment, which of the following events would allow for a person to have lived during both incidents?",a,The Spanish Golden Age,B,b,Conquest of the Desert,0
357,unknown,MCQ,"Given the Kandahar Hijacking (IC 814), which of the following events would allow for a person to have lived during both incidents?",d,Formation of Malaysia,D,d,Formation of Malaysia,1
358,unknown,MCQ,"Given the Pakistan Atomic Energy Commission Establishment, which of the following events would allow for a person to have lived during both incidents?",a,Launch of James Webb Space Telescope,B,b,Foundation of Marrakech,0
359,unknown,MCQ,"Given the Supreme Court Verdict on Ayodhya, which of the following events would allow for a person to have lived during both incidents?",a,#MeToo Movement,A,a,#MeToo Movement,1
360,unknown,MCQ,"Given the Arrival of the Russians, which of the following events would allow for a person to have lived during both incidents?",c,Declaration of Independence,C,c,Declaration of Independence,1
361,unknown,MCQ,"Given the Right to Information Act Enacted, which of the following events would allow for a person to have lived during both incidents?",a,Independence from France,C,c,Spanish Flu Pandemic,0
362,unknown,MCQ,"Given the Recognition of the Māori Language, which of the following events would allow for a person to have lived during both incidents?",b,Zika Virus Outbreak,D,d,Leonardo da Vinci Completes the Mona Lisa,0
363,unknown,MCQ,"Given the Onin War, which of the following events would allow for a person to have lived during both incidents?",d,Martin Luther's 95 Theses,D,d,Martin Luther's 95 Theses,1
364,unknown,MCQ,"Given the Cultural Revolution, which of the following events would allow for a person to have lived during both incidents?",d,Signing of Arusha Accords,D,d,Signing of Arusha Accords,1
365,unknown,MCQ,"Given the Benazir Income Support Programme Launch, which of the following events would allow for a person to have lived during both incidents?",d,Independence from France,C,c,Discovery of the Americas,0
366,unknown,MCQ,"Given the Nguyễn Dynasty's Expansion Southwards, which of the following events would allow for a person to have lived during both incidents?",d,Great Fire of London,C,c,Land Reform Program Begins,0
367,unknown,MCQ,"Given the Sydney 2000 Summer Olympics, which of the following events would allow for a person to have lived during both incidents?",c,Scottish Independence Referendum,B,b,Establishment of the Church of England,0
368,unknown,MCQ,"Given the Saudi Recognition of Pakistan, which of the following events would allow for a person to have lived during both incidents?",b,US Recognition of Jerusalem as Israel's Capital,B,b,US Recognition of Jerusalem as Israel's Capital,1
369,unknown,MCQ,"Given the Armistice Agreement, which of the following events would allow for a person to have lived during both incidents?",d,MV Doña Paz Collision,B,b,Union with Sweden,0
370,unknown,MCQ,"Given the Establishment of Đại Việt, which of the following events would allow for a person to have lived during both incidents?",c,Foundation of the Holy Roman Empire,C,c,Foundation of the Holy Roman Empire,1
371,unknown,MCQ,"Given the 1967 Referendum on Indigenous Australians, which of the following events would allow for a person to have lived during both incidents?",d,Wenzhou Train Collision,B,b,Discovery of Diamonds,0
372,unknown,MCQ,"Given the Japanese Occupation, which of the following events would allow for a person to have lived during both incidents?",b,NAFTA Agreement Signed,B,b,NAFTA Agreement Signed,1
373,unknown,MCQ,"Given the Bharatiya Janata Party (BJP), which of the following events would allow for a person to have lived during both incidents?",b,Entry into the European Union,B,b,Entry into the European Union,1
374,unknown,MCQ,"Given the Invention of the Compass, which of the following events would allow for a person to have lived during both incidents?",c,Christianization of Norway,C,c,Christianization of Norway,1
375,unknown,MCQ,"Given the The Shearers' Strike, which of the following events would allow for a person to have lived during both incidents?",d,Construction of the Berlin Wall,A,a,Independence from Britain,0
376,unknown,MCQ,"Given the Mossadegh's Premiership and Oil Nationalization, which of the following events would allow for a person to have lived during both incidents?",c,Falklands War,C,c,Falklands War,1
377,unknown,MCQ,"Given the Battle of Plassey, which of the following events would allow for a person to have lived during both incidents?",d,Napoleonic Wars and the Battle of Leipzig,D,d,Napoleonic Wars and the Battle of Leipzig,1
378,unknown,MCQ,"Given the Introduction of Firearms by Portuguese, which of the following events would allow for a person to have lived during both incidents?",a,Act of Supremacy,B,b,First English Parliament,0
379,unknown,MCQ,"Given the Anzac Forces Land at Gallipoli, which of the following events would allow for a person to have lived during both incidents?",d,Mani Pulite (Clean Hands) Investigation Begins,D,d,Mani Pulite (Clean Hands) Investigation Begins,1
380,unknown,MCQ,"Given the National Service Introduced, which of the following events would allow for a person to have lived during both incidents?",c,The Big Freeze of 1963,C,c,The Big Freeze of 1963,1
